county,municipality,ctv,reporting_unit,votes,candidate,party,year,total_votes
Green,Spring Grove,Town,Ward 1,47,Randy R Koschnick,Conservative,2009,89
Green,Spring Grove,Town,Ward 1,41,Shirley S Abrahamson,Liberal,2009,89
Green,Spring Grove,Town,Ward 1,1,Scattering,Scattering,2009,89
Green,Sylvester,Town,Ward 1,46,Randy R Koschnick,Conservative,2009,147
Green,Sylvester,Town,Ward 1,101,Shirley S Abrahamson,Liberal,2009,147
Green,Sylvester,Town,Ward 1,0,Scattering,Scattering,2009,147
Green,Washington,Town,Ward 1,42,Randy R Koschnick,Conservative,2009,107
Green,Washington,Town,Ward 1,65,Shirley S Abrahamson,Liberal,2009,107
Green,Washington,Town,Ward 1,0,Scattering,Scattering,2009,107
Green,York,Town,Ward 1,94,Randy R Koschnick,Conservative,2009,271
Green,York,Town,Ward 1,177,Shirley S Abrahamson,Liberal,2009,271
Green,York,Town,Ward 1,0,Scattering,Scattering,2009,271
Green,Albany,Village,Wards 1 & 2,71,Randy R Koschnick,Conservative,2009,244
Green,Albany,Village,Wards 1 & 2,171,Shirley S Abrahamson,Liberal,2009,244
Green,Albany,Village,Wards 1 & 2,2,Scattering,Scattering,2009,244
Green,Belleville,Village,Ward 3,13,Randy R Koschnick,Conservative,2009,35
Green,Belleville,Village,Ward 3,22,Shirley S Abrahamson,Liberal,2009,35
Green,Belleville,Village,Ward 3,0,Scattering,Scattering,2009,35
Green,Brooklyn,Village,Ward 2,22,Randy R Koschnick,Conservative,2009,92
Green,Brooklyn,Village,Ward 2,70,Shirley S Abrahamson,Liberal,2009,92
Green,Brooklyn,Village,Ward 2,0,Scattering,Scattering,2009,92
Green,Browntown,Village,Ward 1,19,Randy R Koschnick,Conservative,2009,45
Green,Browntown,Village,Ward 1,26,Shirley S Abrahamson,Liberal,2009,45
Green,Browntown,Village,Ward 1,0,Scattering,Scattering,2009,45
Green,Monticello,Village,Wards 1 & 2,73,Randy R Koschnick,Conservative,2009,225
Green,Monticello,Village,Wards 1 & 2,152,Shirley S Abrahamson,Liberal,2009,225
Green,Monticello,Village,Wards 1 & 2,0,Scattering,Scattering,2009,225
Green,New Glarus,Village,Wards 1 - 4,167,Randy R Koschnick,Conservative,2009,592
Green,New Glarus,Village,Wards 1 - 4,425,Shirley S Abrahamson,Liberal,2009,592
Green,New Glarus,Village,Wards 1 - 4,0,Scattering,Scattering,2009,592
Green,Brodhead,City,Ward 1,9,Randy R Koschnick,Conservative,2009,44
Green,Brodhead,City,Ward 1,35,Shirley S Abrahamson,Liberal,2009,44
Green,Brodhead,City,Ward 1,0,Scattering,Scattering,2009,44
Green,Brodhead,City,Ward 2,15,Randy R Koschnick,Conservative,2009,52
Green,Brodhead,City,Ward 2,37,Shirley S Abrahamson,Liberal,2009,52
Green,Brodhead,City,Ward 2,0,Scattering,Scattering,2009,52
Green,Brodhead,City,Ward 3,26,Randy R Koschnick,Conservative,2009,62
Green,Brodhead,City,Ward 3,36,Shirley S Abrahamson,Liberal,2009,62
Green,Brodhead,City,Ward 3,0,Scattering,Scattering,2009,62
Green,Brodhead,City,Ward 4,15,Randy R Koschnick,Conservative,2009,37
Green,Brodhead,City,Ward 4,22,Shirley S Abrahamson,Liberal,2009,37
Green,Brodhead,City,Ward 4,0,Scattering,Scattering,2009,37
Green,Brodhead,City,Ward 5,18,Randy R Koschnick,Conservative,2009,46
Green,Brodhead,City,Ward 5,28,Shirley S Abrahamson,Liberal,2009,46
Green,Brodhead,City,Ward 5,0,Scattering,Scattering,2009,46
Green,Brodhead,City,Ward 6,4,Randy R Koschnick,Conservative,2009,21
Green,Brodhead,City,Ward 6,17,Shirley S Abrahamson,Liberal,2009,21
Green,Brodhead,City,Ward 6,0,Scattering,Scattering,2009,21
Green,Monroe,City,Ward 1,56,Randy R Koschnick,Conservative,2009,170
Green,Monroe,City,Ward 1,114,Shirley S Abrahamson,Liberal,2009,170
Green,Monroe,City,Ward 1,0,Scattering,Scattering,2009,170
Green,Monroe,City,Ward 2,66,Randy R Koschnick,Conservative,2009,177
Green,Monroe,City,Ward 2,111,Shirley S Abrahamson,Liberal,2009,177
Green,Monroe,City,Ward 2,0,Scattering,Scattering,2009,177
Green,Monroe,City,Ward 3,52,Randy R Koschnick,Conservative,2009,197
Green,Monroe,City,Ward 3,145,Shirley S Abrahamson,Liberal,2009,197
Green,Monroe,City,Ward 3,0,Scattering,Scattering,2009,197
Green,Monroe,City,Ward 4,66,Randy R Koschnick,Conservative,2009,207
Green,Monroe,City,Ward 4,141,Shirley S Abrahamson,Liberal,2009,207
Green,Monroe,City,Ward 4,0,Scattering,Scattering,2009,207
Green,Monroe,City,Ward 5,47,Randy R Koschnick,Conservative,2009,129
Green,Monroe,City,Ward 5,82,Shirley S Abrahamson,Liberal,2009,129
Green,Monroe,City,Ward 5,0,Scattering,Scattering,2009,129
Green,Monroe,City,Ward 6,27,Randy R Koschnick,Conservative,2009,98
Green,Monroe,City,Ward 6,71,Shirley S Abrahamson,Liberal,2009,98
Green,Monroe,City,Ward 6,0,Scattering,Scattering,2009,98
Green,Monroe,City,Ward 7,34,Randy R Koschnick,Conservative,2009,112
Green,Monroe,City,Ward 7,78,Shirley S Abrahamson,Liberal,2009,112
Green,Monroe,City,Ward 7,0,Scattering,Scattering,2009,112
Green,Monroe,City,Ward 8,67,Randy R Koschnick,Conservative,2009,179
Green,Monroe,City,Ward 8,112,Shirley S Abrahamson,Liberal,2009,179
Green,Monroe,City,Ward 8,0,Scattering,Scattering,2009,179
Green,Monroe,City,Ward 9,36,Randy R Koschnick,Conservative,2009,112
Green,Monroe,City,Ward 9,76,Shirley S Abrahamson,Liberal,2009,112
Green,Monroe,City,Ward 9,0,Scattering,Scattering,2009,112
Green,Monroe,City,Ward 10,48,Randy R Koschnick,Conservative,2009,111
Green,Monroe,City,Ward 10,63,Shirley S Abrahamson,Liberal,2009,111
Green,Monroe,City,Ward 10,0,Scattering,Scattering,2009,111
Green Lake,Berlin,Town,Wards 1 & 2,104,Randy R Koschnick,Conservative,2009,191
Green Lake,Berlin,Town,Wards 1 & 2,87,Shirley S Abrahamson,Liberal,2009,191
Green Lake,Berlin,Town,Wards 1 & 2,0,Scattering,Scattering,2009,191
Green Lake,Brooklyn,Town,Wards 1 - 3,202,Randy R Koschnick,Conservative,2009,518
Green Lake,Brooklyn,Town,Wards 1 - 3,316,Shirley S Abrahamson,Liberal,2009,518
Green Lake,Brooklyn,Town,Wards 1 - 3,0,Scattering,Scattering,2009,518
Green Lake,Green Lake,Town,Wards 1 - 3,95,Randy R Koschnick,Conservative,2009,160
Green Lake,Green Lake,Town,Wards 1 - 3,65,Shirley S Abrahamson,Liberal,2009,160
Green Lake,Green Lake,Town,Wards 1 - 3,0,Scattering,Scattering,2009,160
Green Lake,Kingston,Town,Wards 1 & 2,85,Randy R Koschnick,Conservative,2009,181
Green Lake,Kingston,Town,Wards 1 & 2,95,Shirley S Abrahamson,Liberal,2009,181
Green Lake,Kingston,Town,Wards 1 & 2,1,Scattering,Scattering,2009,181
Green Lake,Mackford,Town,Ward 1,30,Randy R Koschnick,Conservative,2009,60
Green Lake,Mackford,Town,Ward 1,30,Shirley S Abrahamson,Liberal,2009,60
Green Lake,Mackford,Town,Ward 1,0,Scattering,Scattering,2009,60
Green Lake,Manchester,Town,Ward 1,26,Randy R Koschnick,Conservative,2009,54
Green Lake,Manchester,Town,Ward 1,28,Shirley S Abrahamson,Liberal,2009,54
Green Lake,Manchester,Town,Ward 1,0,Scattering,Scattering,2009,54
Green Lake,Marquette,Town,Wards 1 & 2,90,Randy R Koschnick,Conservative,2009,222
Green Lake,Marquette,Town,Wards 1 & 2,132,Shirley S Abrahamson,Liberal,2009,222
Green Lake,Marquette,Town,Wards 1 & 2,0,Scattering,Scattering,2009,222
Green Lake,Princeton,Town,Wards 1 - 4,176,Randy R Koschnick,Conservative,2009,398
Green Lake,Princeton,Town,Wards 1 - 4,222,Shirley S Abrahamson,Liberal,2009,398
Green Lake,Princeton,Town,Wards 1 - 4,0,Scattering,Scattering,2009,398
Green Lake,St Marie,Town,Ward 1,17,Randy R Koschnick,Conservative,2009,45
Green Lake,St Marie,Town,Ward 1,28,Shirley S Abrahamson,Liberal,2009,45
Green Lake,St Marie,Town,Ward 1,0,Scattering,Scattering,2009,45
Green Lake,Seneca,Town,Ward 1,22,Randy R Koschnick,Conservative,2009,46
Green Lake,Seneca,Town,Ward 1,24,Shirley S Abrahamson,Liberal,2009,46
Green Lake,Seneca,Town,Ward 1,0,Scattering,Scattering,2009,46
Green Lake,Kingston,Village,Ward 1,33,Randy R Koschnick,Conservative,2009,68
Green Lake,Kingston,Village,Ward 1,35,Shirley S Abrahamson,Liberal,2009,68
Green Lake,Kingston,Village,Ward 1,0,Scattering,Scattering,2009,68
Green Lake,Marquette,Village,Ward 1,19,Randy R Koschnick,Conservative,2009,51
Green Lake,Marquette,Village,Ward 1,32,Shirley S Abrahamson,Liberal,2009,51
Green Lake,Marquette,Village,Ward 1,0,Scattering,Scattering,2009,51
Green Lake,Berlin,City,"Wards 1 - 6, 8 - 10",255,Randy R Koschnick,Conservative,2009,660
Green Lake,Berlin,City,"Wards 1 - 6, 8 - 10",404,Shirley S Abrahamson,Liberal,2009,660
Green Lake,Berlin,City,"Wards 1 - 6, 8 - 10",1,Scattering,Scattering,2009,660
Green Lake,Green Lake,City,Wards 1 - 6,115,Randy R Koschnick,Conservative,2009,311
Green Lake,Green Lake,City,Wards 1 - 6,196,Shirley S Abrahamson,Liberal,2009,311
Green Lake,Green Lake,City,Wards 1 - 6,0,Scattering,Scattering,2009,311
Green Lake,Markesan,City,Wards 1 - 3,77,Randy R Koschnick,Conservative,2009,142
Green Lake,Markesan,City,Wards 1 - 3,65,Shirley S Abrahamson,Liberal,2009,142
Green Lake,Markesan,City,Wards 1 - 3,0,Scattering,Scattering,2009,142
Green Lake,Princeton,City,Wards 1 - 4,57,Randy R Koschnick,Conservative,2009,187
Green Lake,Princeton,City,Wards 1 - 4,130,Shirley S Abrahamson,Liberal,2009,187
Green Lake,Princeton,City,Wards 1 - 4,0,Scattering,Scattering,2009,187
Iowa,Arena,Town,Wards 1 & 2,64,Randy R Koschnick,Conservative,2009,202
Iowa,Arena,Town,Wards 1 & 2,138,Shirley S Abrahamson,Liberal,2009,202
Iowa,Arena,Town,Wards 1 & 2,0,Scattering,Scattering,2009,202
Iowa,Brigham,Town,Wards 1 - 3,69,Randy R Koschnick,Conservative,2009,227
Iowa,Brigham,Town,Wards 1 - 3,158,Shirley S Abrahamson,Liberal,2009,227
Iowa,Brigham,Town,Wards 1 - 3,0,Scattering,Scattering,2009,227
Iowa,Clyde,Town,Wards 1 - 3,46,Randy R Koschnick,Conservative,2009,131
Iowa,Clyde,Town,Wards 1 - 3,85,Shirley S Abrahamson,Liberal,2009,131
Iowa,Clyde,Town,Wards 1 - 3,0,Scattering,Scattering,2009,131
Iowa,Dodgeville,Town,Wards 1 - 3,95,Randy R Koschnick,Conservative,2009,281
Iowa,Dodgeville,Town,Wards 1 - 3,185,Shirley S Abrahamson,Liberal,2009,281
Iowa,Dodgeville,Town,Wards 1 - 3,1,Scattering,Scattering,2009,281
Iowa,Eden,Town,Ward 1,15,Randy R Koschnick,Conservative,2009,47
Iowa,Eden,Town,Ward 1,32,Shirley S Abrahamson,Liberal,2009,47
Iowa,Eden,Town,Ward 1,0,Scattering,Scattering,2009,47
Iowa,Highland,Town,Wards 1 & 2,48,Randy R Koschnick,Conservative,2009,87
Iowa,Highland,Town,Wards 1 & 2,39,Shirley S Abrahamson,Liberal,2009,87
Iowa,Highland,Town,Wards 1 & 2,0,Scattering,Scattering,2009,87
Iowa,Linden,Town,Wards 1 - 3,98,Randy R Koschnick,Conservative,2009,268
Iowa,Linden,Town,Wards 1 - 3,170,Shirley S Abrahamson,Liberal,2009,268
Iowa,Linden,Town,Wards 1 - 3,0,Scattering,Scattering,2009,268
Iowa,Mifflin,Town,Wards 1 & 2,46,Randy R Koschnick,Conservative,2009,102
Iowa,Mifflin,Town,Wards 1 & 2,56,Shirley S Abrahamson,Liberal,2009,102
Iowa,Mifflin,Town,Wards 1 & 2,0,Scattering,Scattering,2009,102
Iowa,Mineral Point,Town,Wards 1 & 2,110,Randy R Koschnick,Conservative,2009,296
Iowa,Mineral Point,Town,Wards 1 & 2,186,Shirley S Abrahamson,Liberal,2009,296
Iowa,Mineral Point,Town,Wards 1 & 2,0,Scattering,Scattering,2009,296
Iowa,Moscow,Town,Wards 1 & 2,30,Randy R Koschnick,Conservative,2009,89
Iowa,Moscow,Town,Wards 1 & 2,59,Shirley S Abrahamson,Liberal,2009,89
Iowa,Moscow,Town,Wards 1 & 2,0,Scattering,Scattering,2009,89
Iowa,Pulaski,Town,Ward 1,43,Randy R Koschnick,Conservative,2009,114
Iowa,Pulaski,Town,Ward 1,71,Shirley S Abrahamson,Liberal,2009,114
Iowa,Pulaski,Town,Ward 1,0,Scattering,Scattering,2009,114
Iowa,Ridgeway,Town,Wards 1 & 2,36,Randy R Koschnick,Conservative,2009,117
Iowa,Ridgeway,Town,Wards 1 & 2,81,Shirley S Abrahamson,Liberal,2009,117
Iowa,Ridgeway,Town,Wards 1 & 2,0,Scattering,Scattering,2009,117
Iowa,Waldwick,Town,Ward 1,36,Randy R Koschnick,Conservative,2009,110
Iowa,Waldwick,Town,Ward 1,74,Shirley S Abrahamson,Liberal,2009,110
Iowa,Waldwick,Town,Ward 1,0,Scattering,Scattering,2009,110
Iowa,Wyoming,Town,Ward 1,17,Randy R Koschnick,Conservative,2009,64
Iowa,Wyoming,Town,Ward 1,47,Shirley S Abrahamson,Liberal,2009,64
Iowa,Wyoming,Town,Ward 1,0,Scattering,Scattering,2009,64
Iowa,Arena,Village,Ward 1,18,Randy R Koschnick,Conservative,2009,70
Iowa,Arena,Village,Ward 1,52,Shirley S Abrahamson,Liberal,2009,70
Iowa,Arena,Village,Ward 1,0,Scattering,Scattering,2009,70
Iowa,Avoca,Village,Ward 1,37,Randy R Koschnick,Conservative,2009,115
Iowa,Avoca,Village,Ward 1,78,Shirley S Abrahamson,Liberal,2009,115
Iowa,Avoca,Village,Ward 1,0,Scattering,Scattering,2009,115
Iowa,Barneveld,Village,Wards 1 & 2,34,Randy R Koschnick,Conservative,2009,147
Iowa,Barneveld,Village,Wards 1 & 2,113,Shirley S Abrahamson,Liberal,2009,147
Iowa,Barneveld,Village,Wards 1 & 2,0,Scattering,Scattering,2009,147
Iowa,Blanchardville,Village,Ward 2,6,Randy R Koschnick,Conservative,2009,16
Iowa,Blanchardville,Village,Ward 2,10,Shirley S Abrahamson,Liberal,2009,16
Iowa,Blanchardville,Village,Ward 2,0,Scattering,Scattering,2009,16
Iowa,Cobb,Village,Ward 1,20,Randy R Koschnick,Conservative,2009,63
Iowa,Cobb,Village,Ward 1,43,Shirley S Abrahamson,Liberal,2009,63
Iowa,Cobb,Village,Ward 1,0,Scattering,Scattering,2009,63
Iowa,Highland,Village,Ward 1,50,Randy R Koschnick,Conservative,2009,145
Iowa,Highland,Village,Ward 1,95,Shirley S Abrahamson,Liberal,2009,145
Iowa,Highland,Village,Ward 1,0,Scattering,Scattering,2009,145
Iowa,Hollandale,Village,Ward 1,36,Randy R Koschnick,Conservative,2009,134
Iowa,Hollandale,Village,Ward 1,98,Shirley S Abrahamson,Liberal,2009,134
Iowa,Hollandale,Village,Ward 1,0,Scattering,Scattering,2009,134
Iowa,Linden,Village,Ward 1,31,Randy R Koschnick,Conservative,2009,73
Iowa,Linden,Village,Ward 1,42,Shirley S Abrahamson,Liberal,2009,73
Iowa,Linden,Village,Ward 1,0,Scattering,Scattering,2009,73
Iowa,Livingston,Village,Ward 2,0,Randy R Koschnick,Conservative,2009,1
Iowa,Livingston,Village,Ward 2,1,Shirley S Abrahamson,Liberal,2009,1
Iowa,Livingston,Village,Ward 2,0,Scattering,Scattering,2009,1
Iowa,Montfort,Village,Ward 2,9,Randy R Koschnick,Conservative,2009,18
Iowa,Montfort,Village,Ward 2,9,Shirley S Abrahamson,Liberal,2009,18
Iowa,Montfort,Village,Ward 2,0,Scattering,Scattering,2009,18
Iowa,Muscoda,Village,Ward 3,6,Randy R Koschnick,Conservative,2009,14
Iowa,Muscoda,Village,Ward 3,8,Shirley S Abrahamson,Liberal,2009,14
Iowa,Muscoda,Village,Ward 3,0,Scattering,Scattering,2009,14
Iowa,Rewey,Village,Ward 1,21,Randy R Koschnick,Conservative,2009,76
Iowa,Rewey,Village,Ward 1,55,Shirley S Abrahamson,Liberal,2009,76
Iowa,Rewey,Village,Ward 1,0,Scattering,Scattering,2009,76
Iowa,Ridgeway,Village,Ward 1,22,Randy R Koschnick,Conservative,2009,70
Iowa,Ridgeway,Village,Ward 1,48,Shirley S Abrahamson,Liberal,2009,70
Iowa,Ridgeway,Village,Ward 1,0,Scattering,Scattering,2009,70
Iowa,Dodgeville,City,Wards 1 & 2,47,Randy R Koschnick,Conservative,2009,120
Iowa,Dodgeville,City,Wards 1 & 2,73,Shirley S Abrahamson,Liberal,2009,120
Iowa,Dodgeville,City,Wards 1 & 2,0,Scattering,Scattering,2009,120
Iowa,Dodgeville,City,Wards 3 & 4,23,Randy R Koschnick,Conservative,2009,72
Iowa,Dodgeville,City,Wards 3 & 4,49,Shirley S Abrahamson,Liberal,2009,72
Iowa,Dodgeville,City,Wards 3 & 4,0,Scattering,Scattering,2009,72
Iowa,Dodgeville,City,Wards 5 & 6,24,Randy R Koschnick,Conservative,2009,79
Iowa,Dodgeville,City,Wards 5 & 6,55,Shirley S Abrahamson,Liberal,2009,79
Iowa,Dodgeville,City,Wards 5 & 6,0,Scattering,Scattering,2009,79
Iowa,Dodgeville,City,Wards 7 & 8,31,Randy R Koschnick,Conservative,2009,92
Iowa,Dodgeville,City,Wards 7 & 8,61,Shirley S Abrahamson,Liberal,2009,92
Iowa,Dodgeville,City,Wards 7 & 8,0,Scattering,Scattering,2009,92
Iowa,Mineral Point,City,Ward 1,4,Randy R Koschnick,Conservative,2009,165
Iowa,Mineral Point,City,Ward 1,161,Shirley S Abrahamson,Liberal,2009,165
Iowa,Mineral Point,City,Ward 1,0,Scattering,Scattering,2009,165
Iowa,Mineral Point,City,Ward 2,60,Randy R Koschnick,Conservative,2009,210
Iowa,Mineral Point,City,Ward 2,150,Shirley S Abrahamson,Liberal,2009,210
Iowa,Mineral Point,City,Ward 2,0,Scattering,Scattering,2009,210
Iowa,Mineral Point,City,Wards 3 & 4,66,Randy R Koschnick,Conservative,2009,239
Iowa,Mineral Point,City,Wards 3 & 4,173,Shirley S Abrahamson,Liberal,2009,239
Iowa,Mineral Point,City,Wards 3 & 4,0,Scattering,Scattering,2009,239
Iowa,Mineral Point,City,Wards 5 & 6,48,Randy R Koschnick,Conservative,2009,153
Iowa,Mineral Point,City,Wards 5 & 6,105,Shirley S Abrahamson,Liberal,2009,153
Iowa,Mineral Point,City,Wards 5 & 6,0,Scattering,Scattering,2009,153
Iron,Anderson,Town,Ward 1,2,Randy R Koschnick,Conservative,2009,13
Iron,Anderson,Town,Ward 1,11,Shirley S Abrahamson,Liberal,2009,13
Iron,Anderson,Town,Ward 1,0,Scattering,Scattering,2009,13
Iron,Carey,Town,Ward 1,5,Randy R Koschnick,Conservative,2009,18
Iron,Carey,Town,Ward 1,13,Shirley S Abrahamson,Liberal,2009,18
Iron,Carey,Town,Ward 1,0,Scattering,Scattering,2009,18
Iron,Gurney,Town,Ward 1,9,Randy R Koschnick,Conservative,2009,22
Iron,Gurney,Town,Ward 1,13,Shirley S Abrahamson,Liberal,2009,22
Iron,Gurney,Town,Ward 1,0,Scattering,Scattering,2009,22
Iron,Kimball,Town,Ward 1,21,Randy R Koschnick,Conservative,2009,49
Iron,Kimball,Town,Ward 1,28,Shirley S Abrahamson,Liberal,2009,49
Iron,Kimball,Town,Ward 1,0,Scattering,Scattering,2009,49
Iron,Knight,Town,Ward 1,18,Randy R Koschnick,Conservative,2009,38
Iron,Knight,Town,Ward 1,20,Shirley S Abrahamson,Liberal,2009,38
Iron,Knight,Town,Ward 1,0,Scattering,Scattering,2009,38
Iron,Mercer,Town,Ward 1,83,Randy R Koschnick,Conservative,2009,181
Iron,Mercer,Town,Ward 1,98,Shirley S Abrahamson,Liberal,2009,181
Iron,Mercer,Town,Ward 1,0,Scattering,Scattering,2009,181
Iron,Mercer,Town,Ward 2,89,Randy R Koschnick,Conservative,2009,187
Iron,Mercer,Town,Ward 2,98,Shirley S Abrahamson,Liberal,2009,187
Iron,Mercer,Town,Ward 2,0,Scattering,Scattering,2009,187
Iron,Mercer,Town,Ward 3,62,Randy R Koschnick,Conservative,2009,145
Iron,Mercer,Town,Ward 3,83,Shirley S Abrahamson,Liberal,2009,145
Iron,Mercer,Town,Ward 3,0,Scattering,Scattering,2009,145
Iron,Mercer,Town,Ward 4,65,Randy R Koschnick,Conservative,2009,139
Iron,Mercer,Town,Ward 4,74,Shirley S Abrahamson,Liberal,2009,139
Iron,Mercer,Town,Ward 4,0,Scattering,Scattering,2009,139
Iron,Oma,Town,Ward 1,27,Randy R Koschnick,Conservative,2009,61
Iron,Oma,Town,Ward 1,34,Shirley S Abrahamson,Liberal,2009,61
Iron,Oma,Town,Ward 1,0,Scattering,Scattering,2009,61
Iron,Pence,Town,Ward 1,30,Randy R Koschnick,Conservative,2009,83
Iron,Pence,Town,Ward 1,53,Shirley S Abrahamson,Liberal,2009,83
Iron,Pence,Town,Ward 1,0,Scattering,Scattering,2009,83
Iron,Saxon,Town,Ward 1,58,Randy R Koschnick,Conservative,2009,124
Iron,Saxon,Town,Ward 1,66,Shirley S Abrahamson,Liberal,2009,124
Iron,Saxon,Town,Ward 1,0,Scattering,Scattering,2009,124
Iron,Sherman,Town,Ward 1,73,Randy R Koschnick,Conservative,2009,163
Iron,Sherman,Town,Ward 1,90,Shirley S Abrahamson,Liberal,2009,163
Iron,Sherman,Town,Ward 1,0,Scattering,Scattering,2009,163
Iron,Hurley,City,Ward 1,5,Randy R Koschnick,Conservative,2009,25
Iron,Hurley,City,Ward 1,20,Shirley S Abrahamson,Liberal,2009,25
Iron,Hurley,City,Ward 1,0,Scattering,Scattering,2009,25
Iron,Hurley,City,Ward 2,3,Randy R Koschnick,Conservative,2009,17
Iron,Hurley,City,Ward 2,14,Shirley S Abrahamson,Liberal,2009,17
Iron,Hurley,City,Ward 2,0,Scattering,Scattering,2009,17
Iron,Hurley,City,Ward 3,11,Randy R Koschnick,Conservative,2009,35
Iron,Hurley,City,Ward 3,24,Shirley S Abrahamson,Liberal,2009,35
Iron,Hurley,City,Ward 3,0,Scattering,Scattering,2009,35
Iron,Hurley,City,Ward 4,10,Randy R Koschnick,Conservative,2009,20
Iron,Hurley,City,Ward 4,10,Shirley S Abrahamson,Liberal,2009,20
Iron,Hurley,City,Ward 4,0,Scattering,Scattering,2009,20
Iron,Montreal,City,Ward 1,31,Randy R Koschnick,Conservative,2009,54
Iron,Montreal,City,Ward 1,23,Shirley S Abrahamson,Liberal,2009,54
Iron,Montreal,City,Ward 1,0,Scattering,Scattering,2009,54
Iron,Montreal,City,Ward 2,5,Randy R Koschnick,Conservative,2009,22
Iron,Montreal,City,Ward 2,17,Shirley S Abrahamson,Liberal,2009,22
Iron,Montreal,City,Ward 2,0,Scattering,Scattering,2009,22
Jackson,Adams,Town,Wards 1 - 4,55,Randy R Koschnick,Conservative,2009,124
Jackson,Adams,Town,Wards 1 - 4,69,Shirley S Abrahamson,Liberal,2009,124
Jackson,Adams,Town,Wards 1 - 4,0,Scattering,Scattering,2009,124
Jackson,Albion,Town,Wards 1 - 4,79,Randy R Koschnick,Conservative,2009,203
Jackson,Albion,Town,Wards 1 - 4,124,Shirley S Abrahamson,Liberal,2009,203
Jackson,Albion,Town,Wards 1 - 4,0,Scattering,Scattering,2009,203
Jackson,Alma,Town,Wards 1 & 2,102,Randy R Koschnick,Conservative,2009,192
Jackson,Alma,Town,Wards 1 & 2,90,Shirley S Abrahamson,Liberal,2009,192
Jackson,Alma,Town,Wards 1 & 2,0,Scattering,Scattering,2009,192
Jackson,Bear Bluff,Town,Ward 1,21,Randy R Koschnick,Conservative,2009,27
Jackson,Bear Bluff,Town,Ward 1,6,Shirley S Abrahamson,Liberal,2009,27
Jackson,Bear Bluff,Town,Ward 1,0,Scattering,Scattering,2009,27
Jackson,Brockway,Town,Wards 1 - 6,23,Randy R Koschnick,Conservative,2009,59
Jackson,Brockway,Town,Wards 1 - 6,36,Shirley S Abrahamson,Liberal,2009,59
Jackson,Brockway,Town,Wards 1 - 6,0,Scattering,Scattering,2009,59
Jackson,City Point,Town,Ward 1,33,Randy R Koschnick,Conservative,2009,70
Jackson,City Point,Town,Ward 1,37,Shirley S Abrahamson,Liberal,2009,70
Jackson,City Point,Town,Ward 1,0,Scattering,Scattering,2009,70
Jackson,Cleveland,Town,Ward 1,56,Randy R Koschnick,Conservative,2009,105
Jackson,Cleveland,Town,Ward 1,49,Shirley S Abrahamson,Liberal,2009,105
Jackson,Cleveland,Town,Ward 1,0,Scattering,Scattering,2009,105
Jackson,Curran,Town,Ward 1,17,Randy R Koschnick,Conservative,2009,46
Jackson,Curran,Town,Ward 1,29,Shirley S Abrahamson,Liberal,2009,46
Jackson,Curran,Town,Ward 1,0,Scattering,Scattering,2009,46
Jackson,Franklin,Town,Ward 1,34,Randy R Koschnick,Conservative,2009,99
Jackson,Franklin,Town,Ward 1,65,Shirley S Abrahamson,Liberal,2009,99
Jackson,Franklin,Town,Ward 1,0,Scattering,Scattering,2009,99
Jackson,Garden Valley,Town,Ward 1,50,Randy R Koschnick,Conservative,2009,89
Jackson,Garden Valley,Town,Ward 1,39,Shirley S Abrahamson,Liberal,2009,89
Jackson,Garden Valley,Town,Ward 1,0,Scattering,Scattering,2009,89
Jackson,Garfield,Town,Ward 1,60,Randy R Koschnick,Conservative,2009,164
Jackson,Garfield,Town,Ward 1,104,Shirley S Abrahamson,Liberal,2009,164
Jackson,Garfield,Town,Ward 1,0,Scattering,Scattering,2009,164
