county,municipality,ctv,reporting_unit,votes,candidate,party,year,total_votes
Kenosha,Kenosha,City,Ward 15,58,Ann W Bradley,Liberal,2005,58
Kenosha,Kenosha,City,Ward 15,0,Scattering,Scattering,2005,58
Kenosha,Kenosha,City,Ward 16,62,Ann W Bradley,Liberal,2005,62
Kenosha,Kenosha,City,Ward 16,0,Scattering,Scattering,2005,62
Kenosha,Kenosha,City,Ward 17,191,Ann W Bradley,Liberal,2005,191
Kenosha,Kenosha,City,Ward 17,0,Scattering,Scattering,2005,191
Kenosha,Kenosha,City,Ward 18,113,Ann W Bradley,Liberal,2005,113
Kenosha,Kenosha,City,Ward 18,0,Scattering,Scattering,2005,113
Kenosha,Kenosha,City,Ward 19,72,Ann W Bradley,Liberal,2005,72
Kenosha,Kenosha,City,Ward 19,0,Scattering,Scattering,2005,72
Kenosha,Kenosha,City,Ward 20,58,Ann W Bradley,Liberal,2005,58
Kenosha,Kenosha,City,Ward 20,0,Scattering,Scattering,2005,58
Kenosha,Kenosha,City,Ward 21,157,Ann W Bradley,Liberal,2005,157
Kenosha,Kenosha,City,Ward 21,0,Scattering,Scattering,2005,157
Kenosha,Kenosha,City,Ward 22,68,Ann W Bradley,Liberal,2005,68
Kenosha,Kenosha,City,Ward 22,0,Scattering,Scattering,2005,68
Kenosha,Kenosha,City,Ward 23,68,Ann W Bradley,Liberal,2005,68
Kenosha,Kenosha,City,Ward 23,0,Scattering,Scattering,2005,68
Kenosha,Kenosha,City,Ward 24,117,Ann W Bradley,Liberal,2005,117
Kenosha,Kenosha,City,Ward 24,0,Scattering,Scattering,2005,117
Kenosha,Kenosha,City,Ward 25,229,Ann W Bradley,Liberal,2005,229
Kenosha,Kenosha,City,Ward 25,0,Scattering,Scattering,2005,229
Kenosha,Kenosha,City,Ward 26,219,Ann W Bradley,Liberal,2005,219
Kenosha,Kenosha,City,Ward 26,0,Scattering,Scattering,2005,219
Kenosha,Kenosha,City,Ward 27,258,Ann W Bradley,Liberal,2005,258
Kenosha,Kenosha,City,Ward 27,0,Scattering,Scattering,2005,258
Kenosha,Kenosha,City,Ward 28,227,Ann W Bradley,Liberal,2005,227
Kenosha,Kenosha,City,Ward 28,0,Scattering,Scattering,2005,227
Kenosha,Kenosha,City,Ward 29,277,Ann W Bradley,Liberal,2005,277
Kenosha,Kenosha,City,Ward 29,0,Scattering,Scattering,2005,277
Kenosha,Kenosha,City,Ward 30,163,Ann W Bradley,Liberal,2005,163
Kenosha,Kenosha,City,Ward 30,0,Scattering,Scattering,2005,163
Kenosha,Kenosha,City,Ward 31,154,Ann W Bradley,Liberal,2005,154
Kenosha,Kenosha,City,Ward 31,0,Scattering,Scattering,2005,154
Kenosha,Kenosha,City,Ward 32,93,Ann W Bradley,Liberal,2005,93
Kenosha,Kenosha,City,Ward 32,0,Scattering,Scattering,2005,93
Kenosha,Kenosha,City,Ward 33,106,Ann W Bradley,Liberal,2005,106
Kenosha,Kenosha,City,Ward 33,0,Scattering,Scattering,2005,106
Kenosha,Kenosha,City,Ward 34,108,Ann W Bradley,Liberal,2005,108
Kenosha,Kenosha,City,Ward 34,0,Scattering,Scattering,2005,108
Kenosha,Kenosha,City,Ward 35,1,Ann W Bradley,Liberal,2005,1
Kenosha,Kenosha,City,Ward 35,0,Scattering,Scattering,2005,1
Kenosha,Kenosha,City,Ward 36,3,Ann W Bradley,Liberal,2005,3
Kenosha,Kenosha,City,Ward 36,0,Scattering,Scattering,2005,3
Kenosha,Kenosha,City,Ward 37,0,Ann W Bradley,Liberal,2005,0
Kenosha,Kenosha,City,Ward 37,0,Scattering,Scattering,2005,0
Kenosha,Kenosha,City,Ward 38,0,Ann W Bradley,Liberal,2005,0
Kenosha,Kenosha,City,Ward 38,0,Scattering,Scattering,2005,0
Kenosha,Kenosha,City,Ward 39,3,Ann W Bradley,Liberal,2005,3
Kenosha,Kenosha,City,Ward 39,0,Scattering,Scattering,2005,3
Kenosha,Kenosha,City,Ward 40,2,Ann W Bradley,Liberal,2005,2
Kenosha,Kenosha,City,Ward 40,0,Scattering,Scattering,2005,2
Kenosha,Kenosha,City,Ward 41,0,Ann W Bradley,Liberal,2005,0
Kenosha,Kenosha,City,Ward 41,0,Scattering,Scattering,2005,0
Kenosha,Kenosha,City,Ward 42,0,Ann W Bradley,Liberal,2005,0
Kenosha,Kenosha,City,Ward 42,0,Scattering,Scattering,2005,0
Kenosha,Kenosha,City,Ward 43,1,Ann W Bradley,Liberal,2005,1
Kenosha,Kenosha,City,Ward 43,0,Scattering,Scattering,2005,1
Kenosha,Kenosha,City,Ward 44,0,Ann W Bradley,Liberal,2005,0
Kenosha,Kenosha,City,Ward 44,0,Scattering,Scattering,2005,0
Kenosha,Kenosha,City,Ward 45,0,Ann W Bradley,Liberal,2005,0
Kenosha,Kenosha,City,Ward 45,0,Scattering,Scattering,2005,0
Kenosha,Kenosha,City,Ward 46,0,Ann W Bradley,Liberal,2005,0
Kenosha,Kenosha,City,Ward 46,0,Scattering,Scattering,2005,0
Kenosha,Kenosha,City,Ward 47,0,Ann W Bradley,Liberal,2005,0
Kenosha,Kenosha,City,Ward 47,0,Scattering,Scattering,2005,0
Kenosha,Kenosha,City,Ward 48,0,Ann W Bradley,Liberal,2005,0
Kenosha,Kenosha,City,Ward 48,0,Scattering,Scattering,2005,0
Kenosha,Kenosha,City,Ward 49,0,Ann W Bradley,Liberal,2005,0
Kenosha,Kenosha,City,Ward 49,0,Scattering,Scattering,2005,0
Kenosha,Kenosha,City,Ward 50,0,Ann W Bradley,Liberal,2005,0
Kenosha,Kenosha,City,Ward 50,0,Scattering,Scattering,2005,0
Kenosha,Kenosha,City,Ward 51,0,Ann W Bradley,Liberal,2005,0
Kenosha,Kenosha,City,Ward 51,0,Scattering,Scattering,2005,0
Kewaunee,Ahnapee,Town,Ward 1,73,Ann W Bradley,Liberal,2005,73
Kewaunee,Ahnapee,Town,Ward 1,0,Scattering,Scattering,2005,73
Kewaunee,Carlton,Town,Wards 1 & 2,234,Ann W Bradley,Liberal,2005,234
Kewaunee,Carlton,Town,Wards 1 & 2,0,Scattering,Scattering,2005,234
Kewaunee,Casco,Town,Wards 1 & 2,153,Ann W Bradley,Liberal,2005,153
Kewaunee,Casco,Town,Wards 1 & 2,0,Scattering,Scattering,2005,153
Kewaunee,Franklin,Town,Ward 1,164,Ann W Bradley,Liberal,2005,164
Kewaunee,Franklin,Town,Ward 1,0,Scattering,Scattering,2005,164
Kewaunee,Lincoln,Town,Ward 1,80,Ann W Bradley,Liberal,2005,80
Kewaunee,Lincoln,Town,Ward 1,0,Scattering,Scattering,2005,80
Kewaunee,Luxemburg,Town,Wards 1 & 2,204,Ann W Bradley,Liberal,2005,204
Kewaunee,Luxemburg,Town,Wards 1 & 2,0,Scattering,Scattering,2005,204
Kewaunee,Montpelier,Town,Wards 1 - 3,183,Ann W Bradley,Liberal,2005,183
Kewaunee,Montpelier,Town,Wards 1 - 3,0,Scattering,Scattering,2005,183
Kewaunee,Pierce,Town,Wards 1 & 2,120,Ann W Bradley,Liberal,2005,120
Kewaunee,Pierce,Town,Wards 1 & 2,0,Scattering,Scattering,2005,120
Kewaunee,Red River,Town,Wards 1 - 3,147,Ann W Bradley,Liberal,2005,147
Kewaunee,Red River,Town,Wards 1 - 3,0,Scattering,Scattering,2005,147
Kewaunee,West Kewaunee,Town,Wards 1 - 3,204,Ann W Bradley,Liberal,2005,207
Kewaunee,West Kewaunee,Town,Wards 1 - 3,3,Scattering,Scattering,2005,207
Kewaunee,Casco,Village,Ward 1,95,Ann W Bradley,Liberal,2005,95
Kewaunee,Casco,Village,Ward 1,0,Scattering,Scattering,2005,95
Kewaunee,Luxemburg,Village,Wards 1 & 2,292,Ann W Bradley,Liberal,2005,292
Kewaunee,Luxemburg,Village,Wards 1 & 2,0,Scattering,Scattering,2005,292
Kewaunee,Algoma,City,Wards 1 - 7,192,Ann W Bradley,Liberal,2005,192
Kewaunee,Algoma,City,Wards 1 - 7,0,Scattering,Scattering,2005,192
Kewaunee,Kewaunee,City,Wards 1 - 5,496,Ann W Bradley,Liberal,2005,496
Kewaunee,Kewaunee,City,Wards 1 - 5,0,Scattering,Scattering,2005,496
LaCrosse,Bangor,Town,Ward 1,103,Ann W Bradley,Liberal,2005,104
LaCrosse,Bangor,Town,Ward 1,1,Scattering,Scattering,2005,104
LaCrosse,Barre,Town,Wards 1 & 2,291,Ann W Bradley,Liberal,2005,294
LaCrosse,Barre,Town,Wards 1 & 2,3,Scattering,Scattering,2005,294
LaCrosse,Burns,Town,Ward 1,336,Ann W Bradley,Liberal,2005,340
LaCrosse,Burns,Town,Ward 1,4,Scattering,Scattering,2005,340
LaCrosse,Campbell,Town,Wards 1 - 7,789,Ann W Bradley,Liberal,2005,792
LaCrosse,Campbell,Town,Wards 1 - 7,3,Scattering,Scattering,2005,792
LaCrosse,Farmington,Town,Wards 1 - 3,201,Ann W Bradley,Liberal,2005,201
LaCrosse,Farmington,Town,Wards 1 - 3,0,Scattering,Scattering,2005,201
LaCrosse,Greenfield,Town,Wards 1 - 3,376,Ann W Bradley,Liberal,2005,379
LaCrosse,Greenfield,Town,Wards 1 - 3,3,Scattering,Scattering,2005,379
LaCrosse,Hamilton,Town,Wards 1 - 3,422,Ann W Bradley,Liberal,2005,422
LaCrosse,Hamilton,Town,Wards 1 - 3,0,Scattering,Scattering,2005,422
LaCrosse,Holland,Town,Wards 1 - 4,244,Ann W Bradley,Liberal,2005,247
LaCrosse,Holland,Town,Wards 1 - 4,3,Scattering,Scattering,2005,247
LaCrosse,Medary,Town,Wards 1 & 2,169,Ann W Bradley,Liberal,2005,171
LaCrosse,Medary,Town,Wards 1 & 2,2,Scattering,Scattering,2005,171
LaCrosse,Onalaska,Town,Wards 1 - 7,849,Ann W Bradley,Liberal,2005,849
LaCrosse,Onalaska,Town,Wards 1 - 7,0,Scattering,Scattering,2005,849
LaCrosse,Shelby,Town,Wards 1 - 6,720,Ann W Bradley,Liberal,2005,722
LaCrosse,Shelby,Town,Wards 1 - 6,2,Scattering,Scattering,2005,722
LaCrosse,Washington,Town,Ward 1,102,Ann W Bradley,Liberal,2005,102
LaCrosse,Washington,Town,Ward 1,0,Scattering,Scattering,2005,102
LaCrosse,Bangor,Village,Wards 1 & 2,127,Ann W Bradley,Liberal,2005,127
LaCrosse,Bangor,Village,Wards 1 & 2,0,Scattering,Scattering,2005,127
LaCrosse,Holmen,Village,Wards 1 - 10,411,Ann W Bradley,Liberal,2005,411
LaCrosse,Holmen,Village,Wards 1 - 10,0,Scattering,Scattering,2005,411
LaCrosse,Rockland,Village,Ward 1,47,Ann W Bradley,Liberal,2005,48
LaCrosse,Rockland,Village,Ward 1,1,Scattering,Scattering,2005,48
LaCrosse,West Salem,Village,Wards 1 - 6,622,Ann W Bradley,Liberal,2005,622
LaCrosse,West Salem,Village,Wards 1 - 6,0,Scattering,Scattering,2005,622
LaCrosse,La Crosse,City,Ward 1,583,Ann W Bradley,Liberal,2005,588
LaCrosse,La Crosse,City,Ward 1,5,Scattering,Scattering,2005,588
LaCrosse,La Crosse,City,Wards 2 & 20,427,Ann W Bradley,Liberal,2005,429
LaCrosse,La Crosse,City,Wards 2 & 20,2,Scattering,Scattering,2005,429
LaCrosse,La Crosse,City,Wards 3 & 18,344,Ann W Bradley,Liberal,2005,346
LaCrosse,La Crosse,City,Wards 3 & 18,2,Scattering,Scattering,2005,346
LaCrosse,La Crosse,City,Ward 4,280,Ann W Bradley,Liberal,2005,282
LaCrosse,La Crosse,City,Ward 4,2,Scattering,Scattering,2005,282
LaCrosse,La Crosse,City,Ward 5,141,Ann W Bradley,Liberal,2005,142
LaCrosse,La Crosse,City,Ward 5,1,Scattering,Scattering,2005,142
LaCrosse,La Crosse,City,Ward 6,247,Ann W Bradley,Liberal,2005,250
LaCrosse,La Crosse,City,Ward 6,3,Scattering,Scattering,2005,250
LaCrosse,La Crosse,City,Ward 7,294,Ann W Bradley,Liberal,2005,297
LaCrosse,La Crosse,City,Ward 7,3,Scattering,Scattering,2005,297
LaCrosse,La Crosse,City,Wards 8 & 21,781,Ann W Bradley,Liberal,2005,784
LaCrosse,La Crosse,City,Wards 8 & 21,3,Scattering,Scattering,2005,784
LaCrosse,La Crosse,City,Ward 9,724,Ann W Bradley,Liberal,2005,728
LaCrosse,La Crosse,City,Ward 9,4,Scattering,Scattering,2005,728
LaCrosse,La Crosse,City,Ward 10,559,Ann W Bradley,Liberal,2005,563
LaCrosse,La Crosse,City,Ward 10,4,Scattering,Scattering,2005,563
LaCrosse,La Crosse,City,Ward 11,223,Ann W Bradley,Liberal,2005,224
LaCrosse,La Crosse,City,Ward 11,1,Scattering,Scattering,2005,224
LaCrosse,La Crosse,City,Ward 12,374,Ann W Bradley,Liberal,2005,378
LaCrosse,La Crosse,City,Ward 12,4,Scattering,Scattering,2005,378
LaCrosse,La Crosse,City,Ward 13,292,Ann W Bradley,Liberal,2005,294
LaCrosse,La Crosse,City,Ward 13,2,Scattering,Scattering,2005,294
LaCrosse,La Crosse,City,Ward 14,668,Ann W Bradley,Liberal,2005,669
LaCrosse,La Crosse,City,Ward 14,1,Scattering,Scattering,2005,669
LaCrosse,La Crosse,City,Ward 15,606,Ann W Bradley,Liberal,2005,609
LaCrosse,La Crosse,City,Ward 15,3,Scattering,Scattering,2005,609
LaCrosse,La Crosse,City,Ward 16,548,Ann W Bradley,Liberal,2005,552
LaCrosse,La Crosse,City,Ward 16,4,Scattering,Scattering,2005,552
LaCrosse,La Crosse,City,Wards 17 & 19,615,Ann W Bradley,Liberal,2005,615
LaCrosse,La Crosse,City,Wards 17 & 19,0,Scattering,Scattering,2005,615
LaCrosse,Onalaska,City,Wards 1 - 4,275,Ann W Bradley,Liberal,2005,276
LaCrosse,Onalaska,City,Wards 1 - 4,1,Scattering,Scattering,2005,276
LaCrosse,Onalaska,City,Wards 5 - 8 & 13,321,Ann W Bradley,Liberal,2005,321
LaCrosse,Onalaska,City,Wards 5 - 8 & 13,0,Scattering,Scattering,2005,321
LaCrosse,Onalaska,City,Wards 9 - 12,246,Ann W Bradley,Liberal,2005,248
LaCrosse,Onalaska,City,Wards 9 - 12,2,Scattering,Scattering,2005,248
Lafayette,Argyle,Town,Wards 1 & 2,60,Ann W Bradley,Liberal,2005,60
Lafayette,Argyle,Town,Wards 1 & 2,0,Scattering,Scattering,2005,60
Lafayette,Belmont,Town,Wards 1 & 2,30,Ann W Bradley,Liberal,2005,30
Lafayette,Belmont,Town,Wards 1 & 2,0,Scattering,Scattering,2005,30
Lafayette,Benton,Town,Wards 1 & 2,69,Ann W Bradley,Liberal,2005,69
Lafayette,Benton,Town,Wards 1 & 2,0,Scattering,Scattering,2005,69
Lafayette,Blanchard,Town,Ward 1,40,Ann W Bradley,Liberal,2005,40
Lafayette,Blanchard,Town,Ward 1,0,Scattering,Scattering,2005,40
Lafayette,Darlington,Town,Wards 1 & 2,75,Ann W Bradley,Liberal,2005,75
Lafayette,Darlington,Town,Wards 1 & 2,0,Scattering,Scattering,2005,75
Lafayette,Elk Grove,Town,Ward 1,50,Ann W Bradley,Liberal,2005,50
Lafayette,Elk Grove,Town,Ward 1,0,Scattering,Scattering,2005,50
Lafayette,Fayette,Town,Ward 1,59,Ann W Bradley,Liberal,2005,59
Lafayette,Fayette,Town,Ward 1,0,Scattering,Scattering,2005,59
Lafayette,Gratiot,Town,Ward 1,129,Ann W Bradley,Liberal,2005,129
Lafayette,Gratiot,Town,Ward 1,0,Scattering,Scattering,2005,129
Lafayette,Kendall,Town,Ward 1,106,Ann W Bradley,Liberal,2005,106
Lafayette,Kendall,Town,Ward 1,0,Scattering,Scattering,2005,106
Lafayette,Lamont,Town,Ward 1,64,Ann W Bradley,Liberal,2005,64
Lafayette,Lamont,Town,Ward 1,0,Scattering,Scattering,2005,64
Lafayette,Monticello,Town,Ward 1,23,Ann W Bradley,Liberal,2005,23
Lafayette,Monticello,Town,Ward 1,0,Scattering,Scattering,2005,23
Lafayette,New Diggings,Town,Ward 1,56,Ann W Bradley,Liberal,2005,56
Lafayette,New Diggings,Town,Ward 1,0,Scattering,Scattering,2005,56
Lafayette,Seymour,Town,Ward 1,22,Ann W Bradley,Liberal,2005,22
Lafayette,Seymour,Town,Ward 1,0,Scattering,Scattering,2005,22
Lafayette,Shullsburg,Town,Ward 1,56,Ann W Bradley,Liberal,2005,56
Lafayette,Shullsburg,Town,Ward 1,0,Scattering,Scattering,2005,56
Lafayette,Wayne,Town,Ward 1,152,Ann W Bradley,Liberal,2005,152
Lafayette,Wayne,Town,Ward 1,0,Scattering,Scattering,2005,152
Lafayette,White Oak Springs,Town,Ward 1,15,Ann W Bradley,Liberal,2005,15
Lafayette,White Oak Springs,Town,Ward 1,0,Scattering,Scattering,2005,15
Lafayette,Willow Springs,Town,Ward 1,55,Ann W Bradley,Liberal,2005,55
Lafayette,Willow Springs,Town,Ward 1,0,Scattering,Scattering,2005,55
Lafayette,Wiota,Town,Ward 1,249,Ann W Bradley,Liberal,2005,250
Lafayette,Wiota,Town,Ward 1,1,Scattering,Scattering,2005,250
Lafayette,Argyle,Village,Ward 1,151,Ann W Bradley,Liberal,2005,151
Lafayette,Argyle,Village,Ward 1,0,Scattering,Scattering,2005,151
Lafayette,Belmont,Village,Ward 1,86,Ann W Bradley,Liberal,2005,86
Lafayette,Belmont,Village,Ward 1,0,Scattering,Scattering,2005,86
Lafayette,Benton,Village,Ward 1,124,Ann W Bradley,Liberal,2005,124
Lafayette,Benton,Village,Ward 1,0,Scattering,Scattering,2005,124
Lafayette,Blanchardville,Village,Ward 1,172,Ann W Bradley,Liberal,2005,172
Lafayette,Blanchardville,Village,Ward 1,0,Scattering,Scattering,2005,172
Lafayette,Gratiot,Village,Ward 1,47,Ann W Bradley,Liberal,2005,47
Lafayette,Gratiot,Village,Ward 1,0,Scattering,Scattering,2005,47
Lafayette,Hazel Green,Village,Ward 3,8,Ann W Bradley,Liberal,2005,8
Lafayette,Hazel Green,Village,Ward 3,0,Scattering,Scattering,2005,8
Lafayette,South Wayne,Village,Ward 1,47,Ann W Bradley,Liberal,2005,47
Lafayette,South Wayne,Village,Ward 1,0,Scattering,Scattering,2005,47
Lafayette,Cuba City,City,Ward 6,37,Ann W Bradley,Liberal,2005,37
Lafayette,Cuba City,City,Ward 6,0,Scattering,Scattering,2005,37
Lafayette,Cuba City,City,Ward 7,28,Ann W Bradley,Liberal,2005,28
Lafayette,Cuba City,City,Ward 7,0,Scattering,Scattering,2005,28
Lafayette,Darlington,City,Wards 1 - 6,199,Ann W Bradley,Liberal,2005,201
Lafayette,Darlington,City,Wards 1 - 6,2,Scattering,Scattering,2005,201
Lafayette,Shullsburg,City,Wards 1 & 3,71,Ann W Bradley,Liberal,2005,71
Lafayette,Shullsburg,City,Wards 1 & 3,0,Scattering,Scattering,2005,71
Lafayette,Shullsburg,City,Ward 2,65,Ann W Bradley,Liberal,2005,65
Lafayette,Shullsburg,City,Ward 2,0,Scattering,Scattering,2005,65
Langlade,Ackley,Town,Ward 1,85,Ann W Bradley,Liberal,2005,85
Langlade,Ackley,Town,Ward 1,0,Scattering,Scattering,2005,85
Langlade,Ainsworth,Town,Ward 1,128,Ann W Bradley,Liberal,2005,128
Langlade,Ainsworth,Town,Ward 1,0,Scattering,Scattering,2005,128
Langlade,Antigo,Town,Wards 1 & 2,328,Ann W Bradley,Liberal,2005,328
Langlade,Antigo,Town,Wards 1 & 2,0,Scattering,Scattering,2005,328
Langlade,Elcho,Town,Wards 1 - 3,429,Ann W Bradley,Liberal,2005,429
Langlade,Elcho,Town,Wards 1 - 3,0,Scattering,Scattering,2005,429
Langlade,Evergreen,Town,Ward 1,102,Ann W Bradley,Liberal,2005,102
Langlade,Evergreen,Town,Ward 1,0,Scattering,Scattering,2005,102
Langlade,Langlade,Town,Wards 1 & 2,150,Ann W Bradley,Liberal,2005,150
Langlade,Langlade,Town,Wards 1 & 2,0,Scattering,Scattering,2005,150
Langlade,Neva,Town,Ward 1,148,Ann W Bradley,Liberal,2005,148
Langlade,Neva,Town,Ward 1,0,Scattering,Scattering,2005,148
Langlade,Norwood,Town,Wards 1 & 2,161,Ann W Bradley,Liberal,2005,161
Langlade,Norwood,Town,Wards 1 & 2,0,Scattering,Scattering,2005,161
Langlade,Parrish,Town,Ward 1,34,Ann W Bradley,Liberal,2005,34
Langlade,Parrish,Town,Ward 1,0,Scattering,Scattering,2005,34
Langlade,Peck,Town,Ward 1,84,Ann W Bradley,Liberal,2005,84
Langlade,Peck,Town,Ward 1,0,Scattering,Scattering,2005,84
Langlade,Polar,Town,Wards 1 & 2,225,Ann W Bradley,Liberal,2005,225
Langlade,Polar,Town,Wards 1 & 2,0,Scattering,Scattering,2005,225
Langlade,Price,Town,Wards 1 & 2,49,Ann W Bradley,Liberal,2005,49
Langlade,Price,Town,Wards 1 & 2,0,Scattering,Scattering,2005,49
Langlade,Rolling,Town,Wards 1 & 2,226,Ann W Bradley,Liberal,2005,226
Langlade,Rolling,Town,Wards 1 & 2,0,Scattering,Scattering,2005,226
Langlade,Summit,Town,Ward 1,52,Ann W Bradley,Liberal,2005,52
Langlade,Summit,Town,Ward 1,0,Scattering,Scattering,2005,52
Langlade,Upham,Town,Ward 1,174,Ann W Bradley,Liberal,2005,174
Langlade,Upham,Town,Ward 1,0,Scattering,Scattering,2005,174
Langlade,Vilas,Town,Ward 1,45,Ann W Bradley,Liberal,2005,45
Langlade,Vilas,Town,Ward 1,0,Scattering,Scattering,2005,45
Langlade,Wolf River,Town,Wards 1 & 2,222,Ann W Bradley,Liberal,2005,222
Langlade,Wolf River,Town,Wards 1 & 2,0,Scattering,Scattering,2005,222
Langlade,White Lake,Village,Ward 1,59,Ann W Bradley,Liberal,2005,59
Langlade,White Lake,Village,Ward 1,0,Scattering,Scattering,2005,59
Langlade,Antigo,City,Ward 1,190,Ann W Bradley,Liberal,2005,193
Langlade,Antigo,City,Ward 1,3,Scattering,Scattering,2005,193
Langlade,Antigo,City,Ward 2,164,Ann W Bradley,Liberal,2005,166
Langlade,Antigo,City,Ward 2,2,Scattering,Scattering,2005,166
Langlade,Antigo,City,Ward 3,193,Ann W Bradley,Liberal,2005,194
Langlade,Antigo,City,Ward 3,1,Scattering,Scattering,2005,194
Langlade,Antigo,City,Ward 4,174,Ann W Bradley,Liberal,2005,175
Langlade,Antigo,City,Ward 4,1,Scattering,Scattering,2005,175
Langlade,Antigo,City,Ward 5,143,Ann W Bradley,Liberal,2005,144
Langlade,Antigo,City,Ward 5,1,Scattering,Scattering,2005,144
Langlade,Antigo,City,Ward 6,154,Ann W Bradley,Liberal,2005,156
Langlade,Antigo,City,Ward 6,2,Scattering,Scattering,2005,156
Langlade,Antigo,City,Ward 7,254,Ann W Bradley,Liberal,2005,258
Langlade,Antigo,City,Ward 7,4,Scattering,Scattering,2005,258
Langlade,Antigo,City,Ward 8,185,Ann W Bradley,Liberal,2005,185
Langlade,Antigo,City,Ward 8,0,Scattering,Scattering,2005,185
Langlade,Antigo,City,Ward 9,220,Ann W Bradley,Liberal,2005,220
Langlade,Antigo,City,Ward 9,0,Scattering,Scattering,2005,220
Lincoln,Birch,Town,Wards 1 & 2,33,Ann W Bradley,Liberal,2005,33
Lincoln,Birch,Town,Wards 1 & 2,0,Scattering,Scattering,2005,33
Lincoln,Bradley,Town,Wards 1 - 4,131,Ann W Bradley,Liberal,2005,131
Lincoln,Bradley,Town,Wards 1 - 4,0,Scattering,Scattering,2005,131
Lincoln,Corning,Town,Ward 1,138,Ann W Bradley,Liberal,2005,138
Lincoln,Corning,Town,Ward 1,0,Scattering,Scattering,2005,138
Lincoln,Harding,Town,Ward 1,39,Ann W Bradley,Liberal,2005,39
Lincoln,Harding,Town,Ward 1,0,Scattering,Scattering,2005,39
Lincoln,Harrison,Town,Wards 1 - 4,140,Ann W Bradley,Liberal,2005,140
Lincoln,Harrison,Town,Wards 1 - 4,0,Scattering,Scattering,2005,140
Lincoln,King,Town,Ward 1,114,Ann W Bradley,Liberal,2005,114
Lincoln,King,Town,Ward 1,0,Scattering,Scattering,2005,114
Lincoln,Merrill,Town,Wards 1 - 5,416,Ann W Bradley,Liberal,2005,417
Lincoln,Merrill,Town,Wards 1 - 5,1,Scattering,Scattering,2005,417
Lincoln,Pine River,Town,Wards 1 - 3,415,Ann W Bradley,Liberal,2005,415
Lincoln,Pine River,Town,Wards 1 - 3,0,Scattering,Scattering,2005,415
Lincoln,Rock Falls,Town,Wards 1 & 2,119,Ann W Bradley,Liberal,2005,120
Lincoln,Rock Falls,Town,Wards 1 & 2,1,Scattering,Scattering,2005,120
Lincoln,Russell,Town,Ward 1,54,Ann W Bradley,Liberal,2005,54
Lincoln,Russell,Town,Ward 1,0,Scattering,Scattering,2005,54
Lincoln,Schley,Town,Wards 1 & 2,130,Ann W Bradley,Liberal,2005,130
Lincoln,Schley,Town,Wards 1 & 2,0,Scattering,Scattering,2005,130
Lincoln,Scott,Town,Wards 1 & 2,79,Ann W Bradley,Liberal,2005,79
Lincoln,Scott,Town,Wards 1 & 2,0,Scattering,Scattering,2005,79
Lincoln,Skanawan,Town,Ward 1,105,Ann W Bradley,Liberal,2005,105
Lincoln,Skanawan,Town,Ward 1,0,Scattering,Scattering,2005,105
Lincoln,Somo,Town,Ward 1,18,Ann W Bradley,Liberal,2005,18
Lincoln,Somo,Town,Ward 1,0,Scattering,Scattering,2005,18
Lincoln,Tomahawk,Town,Wards 1 & 2,29,Ann W Bradley,Liberal,2005,29
Lincoln,Tomahawk,Town,Wards 1 & 2,0,Scattering,Scattering,2005,29
Lincoln,Wilson,Town,Ward 1,81,Ann W Bradley,Liberal,2005,82
Lincoln,Wilson,Town,Ward 1,1,Scattering,Scattering,2005,82
Lincoln,Merrill,City,Ward 1,100,Ann W Bradley,Liberal,2005,100
Lincoln,Merrill,City,Ward 1,0,Scattering,Scattering,2005,100
Lincoln,Merrill,City,Ward 2,81,Ann W Bradley,Liberal,2005,81
Lincoln,Merrill,City,Ward 2,0,Scattering,Scattering,2005,81
Lincoln,Merrill,City,Ward 3,70,Ann W Bradley,Liberal,2005,70
Lincoln,Merrill,City,Ward 3,0,Scattering,Scattering,2005,70
Lincoln,Merrill,City,Ward 4,70,Ann W Bradley,Liberal,2005,70
Lincoln,Merrill,City,Ward 4,0,Scattering,Scattering,2005,70
Lincoln,Merrill,City,Ward 5,69,Ann W Bradley,Liberal,2005,69
Lincoln,Merrill,City,Ward 5,0,Scattering,Scattering,2005,69
Lincoln,Merrill,City,Ward 6,86,Ann W Bradley,Liberal,2005,86
Lincoln,Merrill,City,Ward 6,0,Scattering,Scattering,2005,86
Lincoln,Merrill,City,Ward 7,101,Ann W Bradley,Liberal,2005,101
Lincoln,Merrill,City,Ward 7,0,Scattering,Scattering,2005,101
Lincoln,Merrill,City,Ward 8,66,Ann W Bradley,Liberal,2005,66
Lincoln,Merrill,City,Ward 8,0,Scattering,Scattering,2005,66
Lincoln,Tomahawk,City,Wards 1 - 6,131,Ann W Bradley,Liberal,2005,131
Lincoln,Tomahawk,City,Wards 1 - 6,0,Scattering,Scattering,2005,131
Manitowoc,Cato,Town,Wards 1 & 2,125,Ann W Bradley,Liberal,2005,125
Manitowoc,Cato,Town,Wards 1 & 2,0,Scattering,Scattering,2005,125
Manitowoc,Centerville,Town,Ward 1,164,Ann W Bradley,Liberal,2005,164
Manitowoc,Centerville,Town,Ward 1,0,Scattering,Scattering,2005,164
Manitowoc,Cooperstown,Town,Wards 1 & 2,325,Ann W Bradley,Liberal,2005,327
Manitowoc,Cooperstown,Town,Wards 1 & 2,2,Scattering,Scattering,2005,327
Manitowoc,Eaton,Town,Ward 1,71,Ann W Bradley,Liberal,2005,71
