county,municipality,ctv,reporting_unit,year,office,district,con_dist,wsa_dist,wss_dist,party,candidate,votes
Lincoln,Russell,Town,Wards 1 & 2,2000,congress,7,7,35,12,Democratic,David R Obey,179
Lincoln,Russell,Town,Wards 1 & 2,2000,congress,7,7,35,12,Scattering,Scattering,0
Lincoln,Schley,Town,Wards 1 & 2,2000,congress,7,7,35,12,Republican,Sean Cronin,168
Lincoln,Schley,Town,Wards 1 & 2,2000,congress,7,7,35,12,Democratic,David R Obey,276
Lincoln,Schley,Town,Wards 1 & 2,2000,congress,7,7,35,12,Scattering,Scattering,0
Lincoln,Scott,Town,Wards 1 & 2,2000,congress,7,7,35,12,Republican,Sean Cronin,320
Lincoln,Scott,Town,Wards 1 & 2,2000,congress,7,7,35,12,Democratic,David R Obey,373
Lincoln,Scott,Town,Wards 1 & 2,2000,congress,7,7,35,12,Scattering,Scattering,0
Lincoln,Skanawan,Town,Ward 1,2000,congress,7,7,35,12,Republican,Sean Cronin,70
Lincoln,Skanawan,Town,Ward 1,2000,congress,7,7,35,12,Democratic,David R Obey,121
Lincoln,Skanawan,Town,Ward 1,2000,congress,7,7,35,12,Scattering,Scattering,1
Lincoln,Somo,Town,Ward 1,2000,congress,7,7,35,12,Republican,Sean Cronin,25
Lincoln,Somo,Town,Ward 1,2000,congress,7,7,35,12,Democratic,David R Obey,51
Lincoln,Somo,Town,Ward 1,2000,congress,7,7,35,12,Scattering,Scattering,0
Lincoln,Tomahawk,Town,Ward 1,2000,congress,7,7,35,12,Republican,Sean Cronin,79
Lincoln,Tomahawk,Town,Ward 1,2000,congress,7,7,35,12,Democratic,David R Obey,139
Lincoln,Tomahawk,Town,Ward 1,2000,congress,7,7,35,12,Scattering,Scattering,1
Lincoln,Wilson,Town,Ward 1,2000,congress,7,7,35,12,Republican,Sean Cronin,59
Lincoln,Wilson,Town,Ward 1,2000,congress,7,7,35,12,Democratic,David R Obey,94
Lincoln,Wilson,Town,Ward 1,2000,congress,7,7,35,12,Scattering,Scattering,0
Lincoln,Merrill,City,Wards 1 & 2,2000,congress,7,7,35,12,Republican,Sean Cronin,223
Lincoln,Merrill,City,Wards 1 & 2,2000,congress,7,7,35,12,Democratic,David R Obey,341
Lincoln,Merrill,City,Wards 1 & 2,2000,congress,7,7,35,12,Scattering,Scattering,1
Lincoln,Merrill,City,Wards 3 & 4,2000,congress,7,7,35,12,Republican,Sean Cronin,280
Lincoln,Merrill,City,Wards 3 & 4,2000,congress,7,7,35,12,Democratic,David R Obey,332
Lincoln,Merrill,City,Wards 3 & 4,2000,congress,7,7,35,12,Scattering,Scattering,2
Lincoln,Merrill,City,Wards 5 & 6,2000,congress,7,7,35,12,Republican,Sean Cronin,215
Lincoln,Merrill,City,Wards 5 & 6,2000,congress,7,7,35,12,Democratic,David R Obey,304
Lincoln,Merrill,City,Wards 5 & 6,2000,congress,7,7,35,12,Scattering,Scattering,1
Lincoln,Merrill,City,Wards 7 & 8,2000,congress,7,7,35,12,Republican,Sean Cronin,225
Lincoln,Merrill,City,Wards 7 & 8,2000,congress,7,7,35,12,Democratic,David R Obey,324
Lincoln,Merrill,City,Wards 7 & 8,2000,congress,7,7,35,12,Scattering,Scattering,1
Lincoln,Merrill,City,Wards 9 & 10,2000,congress,7,7,35,12,Republican,Sean Cronin,205
Lincoln,Merrill,City,Wards 9 & 10,2000,congress,7,7,35,12,Democratic,David R Obey,327
Lincoln,Merrill,City,Wards 9 & 10,2000,congress,7,7,35,12,Scattering,Scattering,2
Lincoln,Merrill,City,Wards 11 & 12,2000,congress,7,7,35,12,Republican,Sean Cronin,198
Lincoln,Merrill,City,Wards 11 & 12,2000,congress,7,7,35,12,Democratic,David R Obey,314
Lincoln,Merrill,City,Wards 11 & 12,2000,congress,7,7,35,12,Scattering,Scattering,1
Lincoln,Merrill,City,Wards 13 & 14,2000,congress,7,7,35,12,Republican,Sean Cronin,295
Lincoln,Merrill,City,Wards 13 & 14,2000,congress,7,7,35,12,Democratic,David R Obey,361
Lincoln,Merrill,City,Wards 13 & 14,2000,congress,7,7,35,12,Scattering,Scattering,1
Lincoln,Merrill,City,Wards 15 & 16,2000,congress,7,7,35,12,Republican,Sean Cronin,223
Lincoln,Merrill,City,Wards 15 & 16,2000,congress,7,7,35,12,Democratic,David R Obey,309
Lincoln,Merrill,City,Wards 15 & 16,2000,congress,7,7,35,12,Scattering,Scattering,0
Lincoln,Tomahawk,City,Wards 1 - 7,2000,congress,7,7,35,12,Republican,Sean Cronin,639
Lincoln,Tomahawk,City,Wards 1 - 7,2000,congress,7,7,35,12,Democratic,David R Obey,1026
Lincoln,Tomahawk,City,Wards 1 - 7,2000,congress,7,7,35,12,Scattering,Scattering,0
Marathon,Bergen,Town,Ward 1,2000,congress,7,7,86,29,Republican,Sean Cronin,137
Marathon,Bergen,Town,Ward 1,2000,congress,7,7,86,29,Democratic,David R Obey,234
Marathon,Bergen,Town,Ward 1,2000,congress,7,7,86,29,Scattering,Scattering,0
Marathon,Berlin,Town,Wards 1 & 2,2000,congress,7,7,35,12,Republican,Sean Cronin,219
Marathon,Berlin,Town,Wards 1 & 2,2000,congress,7,7,35,12,Democratic,David R Obey,234
Marathon,Berlin,Town,Wards 1 & 2,2000,congress,7,7,35,12,Scattering,Scattering,0
Marathon,Bern,Town,Ward 1,2000,congress,7,7,86,29,Republican,Sean Cronin,90
Marathon,Bern,Town,Ward 1,2000,congress,7,7,86,29,Democratic,David R Obey,124
Marathon,Bern,Town,Ward 1,2000,congress,7,7,86,29,Scattering,Scattering,0
Marathon,Bevent,Town,Ward 1,2000,congress,7,7,86,29,Republican,Sean Cronin,138
Marathon,Bevent,Town,Ward 1,2000,congress,7,7,86,29,Democratic,David R Obey,351
Marathon,Bevent,Town,Ward 1,2000,congress,7,7,86,29,Scattering,Scattering,1
Marathon,Brighton,Town,Ward 1,2000,congress,7,7,69,23,Republican,Sean Cronin,95
Marathon,Brighton,Town,Ward 1,2000,congress,7,7,69,23,Democratic,David R Obey,138
Marathon,Brighton,Town,Ward 1,2000,congress,7,7,69,23,Scattering,Scattering,0
Marathon,Cassel,Town,Ward 1,2000,congress,7,7,86,29,Republican,Sean Cronin,167
Marathon,Cassel,Town,Ward 1,2000,congress,7,7,86,29,Democratic,David R Obey,254
Marathon,Cassel,Town,Ward 1,2000,congress,7,7,86,29,Scattering,Scattering,0
Marathon,Cleveland,Town,Ward 1,2000,congress,7,7,86,29,Republican,Sean Cronin,253
Marathon,Cleveland,Town,Ward 1,2000,congress,7,7,86,29,Democratic,David R Obey,256
Marathon,Cleveland,Town,Ward 1,2000,congress,7,7,86,29,Scattering,Scattering,0
Marathon,Day,Town,Wards 1 & 2,2000,congress,7,7,69,23,Republican,Sean Cronin,228
Marathon,Day,Town,Wards 1 & 2,2000,congress,7,7,69,23,Democratic,David R Obey,207
Marathon,Day,Town,Wards 1 & 2,2000,congress,7,7,69,23,Scattering,Scattering,0
Marathon,Easton,Town,Wards 1 & 2,2000,congress,7,7,86,29,Republican,Sean Cronin,249
Marathon,Easton,Town,Wards 1 & 2,2000,congress,7,7,86,29,Democratic,David R Obey,273
Marathon,Easton,Town,Wards 1 & 2,2000,congress,7,7,86,29,Scattering,Scattering,1
Marathon,Eau Pleine,Town,Ward 1,2000,congress,7,7,69,23,Republican,Sean Cronin,151
Marathon,Eau Pleine,Town,Ward 1,2000,congress,7,7,69,23,Democratic,David R Obey,176
Marathon,Eau Pleine,Town,Ward 1,2000,congress,7,7,69,23,Scattering,Scattering,0
Marathon,Elderon,Town,Ward 1,2000,congress,7,7,36,12,Republican,Sean Cronin,108
Marathon,Elderon,Town,Ward 1,2000,congress,7,7,36,12,Democratic,David R Obey,172
Marathon,Elderon,Town,Ward 1,2000,congress,7,7,36,12,Scattering,Scattering,0
Marathon,Emmet,Town,Ward 1,2000,congress,7,7,86,29,Republican,Sean Cronin,167
Marathon,Emmet,Town,Ward 1,2000,congress,7,7,86,29,Democratic,David R Obey,205
Marathon,Emmet,Town,Ward 1,2000,congress,7,7,86,29,Scattering,Scattering,0
Marathon,Frankfort,Town,Ward 1,2000,congress,7,7,69,23,Republican,Sean Cronin,143
Marathon,Frankfort,Town,Ward 1,2000,congress,7,7,69,23,Democratic,David R Obey,127
Marathon,Frankfort,Town,Ward 1,2000,congress,7,7,69,23,Scattering,Scattering,1
Marathon,Franzen,Town,Ward 1,2000,congress,7,7,36,12,Republican,Sean Cronin,120
Marathon,Franzen,Town,Ward 1,2000,congress,7,7,36,12,Democratic,David R Obey,148
Marathon,Franzen,Town,Ward 1,2000,congress,7,7,36,12,Scattering,Scattering,0
Marathon,Green Valley,Town,Ward 1,2000,congress,7,7,86,29,Republican,Sean Cronin,121
Marathon,Green Valley,Town,Ward 1,2000,congress,7,7,86,29,Democratic,David R Obey,129
Marathon,Green Valley,Town,Ward 1,2000,congress,7,7,86,29,Scattering,Scattering,0
Marathon,Guenther,Town,Ward 1,2000,congress,7,7,86,29,Republican,Sean Cronin,42
Marathon,Guenther,Town,Ward 1,2000,congress,7,7,86,29,Democratic,David R Obey,95
Marathon,Guenther,Town,Ward 1,2000,congress,7,7,86,29,Scattering,Scattering,0
Marathon,Halsey,Town,Ward 1,2000,congress,7,7,86,29,Republican,Sean Cronin,124
Marathon,Halsey,Town,Ward 1,2000,congress,7,7,86,29,Democratic,David R Obey,129
Marathon,Halsey,Town,Ward 1,2000,congress,7,7,86,29,Scattering,Scattering,0
Marathon,Hamburg,Town,Ward 1,2000,congress,7,7,86,29,Republican,Sean Cronin,170
Marathon,Hamburg,Town,Ward 1,2000,congress,7,7,86,29,Democratic,David R Obey,217
Marathon,Hamburg,Town,Ward 1,2000,congress,7,7,86,29,Scattering,Scattering,1
Marathon,Harrison,Town,Ward 1,2000,congress,7,7,35,12,Republican,Sean Cronin,78
Marathon,Harrison,Town,Ward 1,2000,congress,7,7,35,12,Democratic,David R Obey,92
Marathon,Harrison,Town,Ward 1,2000,congress,7,7,35,12,Scattering,Scattering,0
Marathon,Hewitt,Town,Ward 1,2000,congress,7,7,35,12,Republican,Sean Cronin,108
Marathon,Hewitt,Town,Ward 1,2000,congress,7,7,35,12,Democratic,David R Obey,166
Marathon,Hewitt,Town,Ward 1,2000,congress,7,7,35,12,Scattering,Scattering,0
Marathon,Holton,Town,Wards 1 & 2,2000,congress,7,7,86,29,Republican,Sean Cronin,162
Marathon,Holton,Town,Wards 1 & 2,2000,congress,7,7,86,29,Democratic,David R Obey,211
Marathon,Holton,Town,Wards 1 & 2,2000,congress,7,7,86,29,Scattering,Scattering,0
Marathon,Hull,Town,Ward 1,2000,congress,7,7,69,23,Republican,Sean Cronin,175
Marathon,Hull,Town,Ward 1,2000,congress,7,7,69,23,Democratic,David R Obey,141
Marathon,Hull,Town,Ward 1,2000,congress,7,7,69,23,Scattering,Scattering,0
Marathon,Johnson,Town,Ward 1,2000,congress,7,7,86,29,Republican,Sean Cronin,171
