county_fips,county,year,office,district,party,candidate,votes,total_votes
55001,ADAMS,2024,PRESIDENT,0,WISCONSIN GREEN,JILL STEIN RUDOLPH WARE,188,12882
55001,ADAMS,2024,PRESIDENT,0,WRITE-IN,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,12882
55001,ADAMS,2024,PRESIDENT,0,WRITE-IN 2,BRIAN KIENITZ (WRITE-IN),0,12882
55001,ADAMS,2024,PRESIDENT,0,WRITE-IN 3,CHERUNDA LYNN FOX (WRITE-IN),0,12882
55001,ADAMS,2024,PRESIDENT,0,WRITE-IN 4,DOUG JENKINS KIMBERLY LALONDE (WRITE-IN),0,12882
55001,ADAMS,2024,PRESIDENT,0,WRITE-IN 5,FUTURE MADAM POTUS JESSICA KENNEDY (WRITE-IN),0,12882
55001,ADAMS,2024,PRESIDENT,0,WRITE-IN 6,PETER SONSKI LAUREN ONAK (WRITE-IN),0,12882
55001,ADAMS,2024,STATE ASSEMBLY,39,DEMOCRATIC,CHRIS GORDON,520,1478
55001,ADAMS,2024,STATE ASSEMBLY,39,REPUBLICAN,ALEX DALLMAN,955,1478
55001,ADAMS,2024,STATE ASSEMBLY,39,SCATTERING,SCATTERING,3,1478
55001,ADAMS,2024,STATE ASSEMBLY,41,DEMOCRATIC,JULIA HENLEY,1004,2826
55001,ADAMS,2024,STATE ASSEMBLY,41,REPUBLICAN,TONY KURTZ,1816,2826
55001,ADAMS,2024,STATE ASSEMBLY,41,SCATTERING,SCATTERING,6,2826
55001,ADAMS,2024,STATE ASSEMBLY,57,DEMOCRATIC,RUTH CAVES,62,250
55001,ADAMS,2024,STATE ASSEMBLY,57,INDEPENDENT,DYLAN TESTIN,13,250
55001,ADAMS,2024,STATE ASSEMBLY,57,REPUBLICAN,KEVIN PETERSEN,175,250
55001,ADAMS,2024,STATE ASSEMBLY,57,SCATTERING,SCATTERING,0,250
55001,ADAMS,2024,STATE ASSEMBLY,71,DEMOCRATIC,VINNIE MIRESSE,33,170
55001,ADAMS,2024,STATE ASSEMBLY,71,REPUBLICAN,BOB PAHMEIER,137,170
55001,ADAMS,2024,STATE ASSEMBLY,71,SCATTERING,SCATTERING,0,170
55001,ADAMS,2024,STATE ASSEMBLY,72,DEMOCRATIC,SUZANNE M. CAMPBELL,2794,7834
55001,ADAMS,2024,STATE ASSEMBLY,72,REPUBLICAN,SCOTT KRUG,5036,7834
55001,ADAMS,2024,STATE ASSEMBLY,72,SCATTERING,SCATTERING,4,7834
55001,ADAMS,2024,STATE SENATE,14,DEMOCRATIC,SARAH KEYESKI,1114,2858
55001,ADAMS,2024,STATE SENATE,14,REPUBLICAN,JOAN A. BALLWEG,1736,2858
55001,ADAMS,2024,STATE SENATE,14,SCATTERING,SCATTERING,8,2858
55001,ADAMS,2024,STATE SENATE,24,DEMOCRATIC,COLLIN MCNAMARA,2821,7982
55001,ADAMS,2024,STATE SENATE,24,REPUBLICAN,PATRICK TESTIN,5158,7982
55001,ADAMS,2024,STATE SENATE,24,SCATTERING,SCATTERING,3,7982
55001,ADAMS,2024,US SENATE,0,DEMOCRATIC,TAMMY BALDWIN,4806,12759
55001,ADAMS,2024,US SENATE,0,INDEPENDENT,PHIL ANDERSON,189,12759
55001,ADAMS,2024,US SENATE,0,INDEPENDENT 2,THOMAS LEAGER,202,12759
55001,ADAMS,2024,US SENATE,0,REPUBLICAN,ERIC HOVDE,7551,12759
55001,ADAMS,2024,US SENATE,0,SCATTERING,SCATTERING,11,12759
55001,ADAMS,2024,US SENATE,0,WRITE-IN,JOHN SCHIESS (WRITE-IN),0,12759
55003,ASHLAND,2000,CONGRESS,7,DEMOCRATIC,DAVID R OBEY,5679,7301
55003,ASHLAND,2000,CONGRESS,7,REPUBLICAN,SEAN CRONIN,1622,7301
55003,ASHLAND,2000,CONGRESS,7,SCATTERING,SCATTERING,0,7301
55003,ASHLAND,2000,PRESIDENT,0,CONSTITUTION,H PHILLIPS / J C FRAZIER,4,7890
55003,ASHLAND,2000,PRESIDENT,0,DEMOCRATIC,AL GORE / JOE LIEBERMAN,4356,7890
55003,ASHLAND,2000,PRESIDENT,0,INDEPENDENT,M MOOREHEAD / GLORIA LA RIVA,8,7890
55003,ASHLAND,2000,PRESIDENT,0,INDEPENDENT 2,JAMES HARRIS / M TROWE,3,7890
55003,ASHLAND,2000,PRESIDENT,0,INDEPENDENT 3,JOHN HAGELIN / NAT GOLDHABER,0,7890
55003,ASHLAND,2000,PRESIDENT,0,INDEPENDENT 4,PAT BUCHANAN / EZOLA FOSTER,18,7890
55003,ASHLAND,2000,PRESIDENT,0,LIBERTARIAN,HARRY BROWNE / ART OLIVIER,23,7890
55003,ASHLAND,2000,PRESIDENT,0,REPUBLICAN,GEORGE BUSH / DICK CHENEY,3038,7890
55003,ASHLAND,2000,PRESIDENT,0,SCATTERING,SCATTERING,0,7890
55003,ASHLAND,2000,PRESIDENT,0,WISCONSIN GREEN,RALPH NADER / WINONA LA DUKE,440,7890
55003,ASHLAND,2000,US SENATE,0,CONSTITUTION,ROBERT R RAYMOND,22,7247
55003,ASHLAND,2000,US SENATE,0,DEMOCRATIC,HERBERT H KOHL,5470,7247
55003,ASHLAND,2000,US SENATE,0,INDEPENDENT,EUGENE A HEM,22,7247
55003,ASHLAND,2000,US SENATE,0,LIBERTARIAN,TIM PETERSON,83,7247
55003,ASHLAND,2000,US SENATE,0,REPUBLICAN,JOHN GILLESPIE,1650,7247
55003,ASHLAND,2000,US SENATE,0,SCATTERING,SCATTERING,0,7247
55003,ASHLAND,2002,CONGRESS,7,DEMOCRATIC,DAVID R OBEY,3781,4981
55003,ASHLAND,2002,CONGRESS,7,REPUBLICAN,JOE ROTHBAUER,1200,4981
55003,ASHLAND,2002,CONGRESS,7,SCATTERING,SCATTERING,0,4981
55003,ASHLAND,2002,GOVERNOR,0,DEMOCRATIC,JIM DOYLE / BARBARA LAWTON,3092,5120
55003,ASHLAND,2002,GOVERNOR,0,INDEPENDENT,ALAN D EISENBERG,7,5120
55003,ASHLAND,2002,GOVERNOR,0,INDEPENDENT 2,TY A BOLLERUD,7,5120
55003,ASHLAND,2002,GOVERNOR,0,INDEPENDENT 3,MIKE MANGAN,4,5120
55003,ASHLAND,2002,GOVERNOR,0,INDEPENDENT 4,ANEB JAB RASTA,6,5120
55003,ASHLAND,2002,GOVERNOR,0,LIBERTARIAN,ED THOMPSON / M REYNOLDS,296,5120
55003,ASHLAND,2002,GOVERNOR,0,REPUBLICAN,SCOTT MCCALLUM / MARGARET A FARROW,1572,5120
55003,ASHLAND,2002,GOVERNOR,0,SCATTERING,SCATTERING,2,5120
55003,ASHLAND,2002,GOVERNOR,0,WISCONSIN GREEN,JIM YOUNG / JEFF PETERSON,134,5120
55003,ASHLAND,2004,CONGRESS,7,CONSTITUTION,LARRY OFTEDAHL,59,6295
55003,ASHLAND,2004,CONGRESS,7,DEMOCRATIC,DAVID R OBEY,6008,6295
55003,ASHLAND,2004,CONGRESS,7,SCATTERING,SCATTERING,4,6295
55003,ASHLAND,2004,CONGRESS,7,WISCONSIN GREEN,MIKE MILES,224,6295
55003,ASHLAND,2004,PRESIDENT,0,DEMOCRATIC,JOHN F KERRY / JOHN EDWARDS,5805,9199
55003,ASHLAND,2004,PRESIDENT,0,INDEPENDENT,RALPH NADER / PETER MIGUEL CAMEJO,55,9199
55003,ASHLAND,2004,PRESIDENT,0,INDEPENDENT 2,JAMES HARRIS / MARGARET TROWE,0,9199
55003,ASHLAND,2004,PRESIDENT,0,INDEPENDENT 3,WALTER F BROWN / MARY ALICE HERBERT,1,9199
55003,ASHLAND,2004,PRESIDENT,0,LIBERTARIAN,MICHAEL BADNARIK / RICHARD V CAMPAGNA,17,9199
55003,ASHLAND,2004,PRESIDENT,0,REPUBLICAN,GEORGE W BUSH / DICK CHENEY,3313,9199
55003,ASHLAND,2004,PRESIDENT,0,SCATTERING,SCATTERING,0,9199
55003,ASHLAND,2004,PRESIDENT,0,WISCONSIN GREEN,DAVID COBB / PATRICIA LA MARCHE,8,9199
55003,ASHLAND,2004,US SENATE,0,DEMOCRATIC,RUSS FEINGOLD,5852,8612
55003,ASHLAND,2004,US SENATE,0,INDEPENDENT,EUGENE A HEM,11,8612
55003,ASHLAND,2004,US SENATE,0,LIBERTARIAN,ARIF KHAN,23,8612
55003,ASHLAND,2004,US SENATE,0,REPUBLICAN,TIM MICHELS,2726,8612
55003,ASHLAND,2004,US SENATE,0,SCATTERING,SCATTERING,0,8612
55003,ASHLAND,2006,CONGRESS,7,DEMOCRATIC,DAVID R OBEY,4370,6121
55003,ASHLAND,2006,CONGRESS,7,REPUBLICAN,NICK REIG,1532,6121
55003,ASHLAND,2006,CONGRESS,7,SCATTERING,SCATTERING,1,6121
55003,ASHLAND,2006,CONGRESS,7,WISCONSIN GREEN,MIKE MILES,218,6121
55003,ASHLAND,2006,GOVERNOR,0,DEMOCRATIC,JIM DOYLE / BARBARA C LAWTON,4118,6258
55003,ASHLAND,2006,GOVERNOR,0,REPUBLICAN,MARK GREEN / JEAN HUNDERTMARK,1902,6258
55003,ASHLAND,2006,GOVERNOR,0,SCATTERING,SCATTERING,6,6258
55003,ASHLAND,2006,GOVERNOR,0,WISCONSIN GREEN,NELSON EISMAN / LEON TODD,232,6258
55003,ASHLAND,2006,US SENATE,0,DEMOCRATIC,HERB KOHL,4579,6128
55003,ASHLAND,2006,US SENATE,0,INDEPENDENT,BEN J GLATZEL,55,6128
55003,ASHLAND,2006,US SENATE,0,REPUBLICAN,ROBERT GERALD LORGE,1327,6128
55003,ASHLAND,2006,US SENATE,0,SCATTERING,SCATTERING,3,6128
55003,ASHLAND,2006,US SENATE,0,WISCONSIN GREEN,RAE VOGELER,164,6128
55003,ASHLAND,2008,CONGRESS,7,DEMOCRATIC,DAVID R OBEY,6009,8286
55003,ASHLAND,2008,CONGRESS,7,REPUBLICAN,DAN MIELKE,2272,8286
55003,ASHLAND,2008,CONGRESS,7,SCATTERING,SCATTERING,5,8286
55003,ASHLAND,2008,PRESIDENT,0,DEMOCRATIC,BARACK OBAMA / JOE BIDEN,5818,8574
55003,ASHLAND,2008,PRESIDENT,0,INDEPENDENT,BRIAN MOORE / STEWARD A ALEXANDER,1,8574
55003,ASHLAND,2008,PRESIDENT,0,INDEPENDENT 2,GLORIA LA RIVA / ROBERT MOSES,0,8574
55003,ASHLAND,2008,PRESIDENT,0,INDEPENDENT 3,RALPH NADER / MATT GONZALEZ,59,8574
55003,ASHLAND,2008,PRESIDENT,0,INDEPENDENT 4,CHUCK BALDWIN / DARRELL L CASTLE,11,8574
55003,ASHLAND,2008,PRESIDENT,0,INDEPENDENT 5,JEFFREY J WAMBOLDT / DAVID J KLIMISCH,2,8574
55003,ASHLAND,2008,PRESIDENT,0,LIBERTARIAN,BOB BARR / WAYNE A ROOT,15,8574
55003,ASHLAND,2008,PRESIDENT,0,REPUBLICAN,JOHN MCCAIN / SARAH PALIN,2634,8574
55003,ASHLAND,2008,PRESIDENT,0,SCATTERING,SCATTERING,19,8574
55003,ASHLAND,2008,PRESIDENT,0,WISCONSIN GREEN,CYNTHIA MCKINNEY / ROSA CLEMENTE,15,8574
55003,ASHLAND,2010,CONGRESS,7,DEMOCRATIC,JULIE M LASSA,3339,5965
55003,ASHLAND,2010,CONGRESS,7,INDEPENDENT,GARY KAUTHER,159,5965
55003,ASHLAND,2010,CONGRESS,7,REPUBLICAN,SEAN DUFFY,2465,5965
55003,ASHLAND,2010,CONGRESS,7,SCATTERING,SCATTERING,2,5965
55003,ASHLAND,2010,GOVERNOR,0,DEMOCRATIC,TOM BARRETT / TOM NELSON,3664,5949
55003,ASHLAND,2010,GOVERNOR,0,INDEPENDENT,JAMES JAMES,23,5949
55003,ASHLAND,2010,GOVERNOR,0,INDEPENDENT 2,JIM LANGER,28,5949
55003,ASHLAND,2010,GOVERNOR,0,LIBERTARIAN,TERRY VIRGIL,23,5949
55003,ASHLAND,2010,GOVERNOR,0,REPUBLICAN,SCOTT WALKER / REBECCA KLEEFISCH,2205,5949
55003,ASHLAND,2010,GOVERNOR,0,SCATTERING,SCATTERING,6,5949
55003,ASHLAND,2010,GOVERNOR,0,WRITE-IN,HARI TRIVEDI,0,5949
55003,ASHLAND,2010,GOVERNOR,0,WRITE-IN 2,LESLIE ERVIN SMETAK / DAVID MYRON SMETAK,0,5949
55003,ASHLAND,2010,GOVERNOR,0,WRITE-IN 3,PATRICIA MESSICCI,0,5949
55003,ASHLAND,2010,STATE ASSEMBLY,74,DEMOCRATIC,JANET BEWLEY,3646,5891
55003,ASHLAND,2010,STATE ASSEMBLY,74,REPUBLICAN,SHIRL LABARRE,2238,5891
55003,ASHLAND,2010,STATE ASSEMBLY,74,SCATTERING,SCATTERING,7,5891
55003,ASHLAND,2010,STATE SENATE,25,DEMOCRATIC,BOB JAUCH,3829,5950
55003,ASHLAND,2010,STATE SENATE,25,REPUBLICAN,DANE DEUTSCH,2119,5950
55003,ASHLAND,2010,STATE SENATE,25,SCATTERING,SCATTERING,2,5950
55003,ASHLAND,2010,US SENATE,0,DEMOCRATIC,RUSS FEINGOLD,3734,5979
55003,ASHLAND,2010,US SENATE,0,INDEPENDENT,ROB TAYLOR,88,5979
55003,ASHLAND,2010,US SENATE,0,REPUBLICAN,RON JOHNSON,2156,5979
55003,ASHLAND,2010,US SENATE,0,SCATTERING,SCATTERING,1,5979
55003,ASHLAND,2010,US SENATE,0,WRITE-IN,"ERRNEST J PAGELS, JR",0,5979
55003,ASHLAND,2010,US SENATE,0,WRITE-IN 2,MICHAEL D LAFOREST,0,5979
55003,ASHLAND,2012,CONGRESS,7,DEMOCRATIC,PAT KREITLOW,5051,8231
55003,ASHLAND,2012,CONGRESS,7,REPUBLICAN,SEAN DUFFY,3172,8231
55003,ASHLAND,2012,CONGRESS,7,SCATTERING,SCATTERING,8,8231
55003,ASHLAND,2012,CONGRESS,7,WRITE-IN,DALE C LEHNER,0,8231
55003,ASHLAND,2012,GOVERNOR,0,DEMOCRATIC,TOM BARRETT,4174,6827
55003,ASHLAND,2012,GOVERNOR,0,INDEPENDENT,HARI TRIVEDI,50,6827
55003,ASHLAND,2012,GOVERNOR,0,REPUBLICAN,SCOTT WALKER,2598,6827
55003,ASHLAND,2012,GOVERNOR,0,SCATTERING,SCATTERING,5,6827
55003,ASHLAND,2012,PRESIDENT,0,CONSTITUTION,VIRGIL GOODE / JIM CLYMER,18,8372
55003,ASHLAND,2012,PRESIDENT,0,DEMOCRATIC,BARACK OBAMA / JOE BIDEN,5399,8372
55003,ASHLAND,2012,PRESIDENT,0,INDEPENDENT,GARY JOHNSON / JAMES P GRAY,50,8372
55003,ASHLAND,2012,PRESIDENT,0,INDEPENDENT 2,"GLORIA LA RIVA / FILBERTO RAMIREZ, JR",4,8372
55003,ASHLAND,2012,PRESIDENT,0,INDEPENDENT 3,JERRY WHITE / PHYLLIS SCHERRER,3,8372
55003,ASHLAND,2012,PRESIDENT,0,INDEPENDENT 4,JILL STEIN / BEN MANSKI,59,8372
55003,ASHLAND,2012,PRESIDENT,0,REPUBLICAN,MITT ROMNEY / PAUL RYAN,2820,8372
55003,ASHLAND,2012,PRESIDENT,0,SCATTERING,SCATTERING,17,8372
55003,ASHLAND,2012,PRESIDENT,0,WRITE-IN,ROSS C ROCKY ANDERSON / LUIS J RODRIGUEZ,2,8372
55003,ASHLAND,2012,PRESIDENT,0,WRITE-IN 2,ROSEANNE BARR / CINDY LEE SHEEHAN,0,8372
55003,ASHLAND,2012,STATE ASSEMBLY,74,DEMOCRATIC,JANET BEWLEY,5455,8091
55003,ASHLAND,2012,STATE ASSEMBLY,74,REPUBLICAN,JOHN SENDRA,2630,8091
55003,ASHLAND,2012,STATE ASSEMBLY,74,SCATTERING,SCATTERING,6,8091
55003,ASHLAND,2012,US SENATE,0,DEMOCRATIC,TAMMY BALDWIN,5306,8388
55003,ASHLAND,2012,US SENATE,0,INDEPENDENT,JOSEPH KEXEL,95,8388
55003,ASHLAND,2012,US SENATE,0,INDEPENDENT 2,"NIMROD Y U ALLEN, III",64,8388
55003,ASHLAND,2012,US SENATE,0,REPUBLICAN,TOMMY G THOMPSON,2912,8388
55003,ASHLAND,2012,US SENATE,0,SCATTERING,SCATTERING,11,8388
55003,ASHLAND,2012,US SENATE,0,WRITE-IN,RILEY J HOOD,0,8388
55003,ASHLAND,2012,US SENATE,0,WRITE-IN 2,DIANE E LORBIECKI,0,8388
55003,ASHLAND,2014,CONGRESS,7,DEMOCRATIC,KELLY WESTLUND,4143,6516
55003,ASHLAND,2014,CONGRESS,7,INDEPENDENT,LAWRENCE DALE,86,6516
55003,ASHLAND,2014,CONGRESS,7,REPUBLICAN,SEAN DUFFY,2287,6516
55003,ASHLAND,2014,CONGRESS,7,SCATTERING,SCATTERING,0,6516
55003,ASHLAND,2014,CONGRESS,7,WRITE-IN,ROB TAYLOR,0,6516
55003,ASHLAND,2014,CONGRESS,7,WRITE-IN 2,JOHN SCHIESS,0,6516
55003,ASHLAND,2014,GOVERNOR,0,DEMOCRATIC,MARY BURKE / JOHN LEHMAN,4150,6566
55003,ASHLAND,2014,GOVERNOR,0,INDEPENDENT,DENNIS FEHR,26,6566
55003,ASHLAND,2014,GOVERNOR,0,INDEPENDENT 2,ROBERT BURKE / JOSEPH M BROST,55,6566
55003,ASHLAND,2014,GOVERNOR,0,REPUBLICAN,SCOTT WALKER / REBECCA KLEEFISCH,2333,6566
55003,ASHLAND,2014,GOVERNOR,0,SCATTERING,SCATTERING,0,6566
55003,ASHLAND,2014,GOVERNOR,0,WRITE-IN,MARY JO WALTERS,1,6566
55003,ASHLAND,2014,GOVERNOR,0,WRITE-IN 2,STEVE R EVANS,0,6566
55003,ASHLAND,2014,GOVERNOR,0,WRITE-IN 3,JUMOKA A JOHNSON,0,6566
55003,ASHLAND,2014,GOVERNOR,0,WRITE-IN 4,BRETT D HULSEY,1,6566
55003,ASHLAND,2014,GOVERNOR,0,WRITE-IN 5,JESSICA NICOLE PERRY,0,6566
55003,ASHLAND,2014,GOVERNOR,0,WRITE-IN 6,SUSAN P RESCH,0,6566
55003,ASHLAND,2014,STATE ASSEMBLY,74,DEMOCRATIC,BETH MEYERS,4248,6283
55003,ASHLAND,2014,STATE ASSEMBLY,74,REPUBLICAN,JAMEY FRANCIS,2035,6283
55003,ASHLAND,2014,STATE ASSEMBLY,74,SCATTERING,SCATTERING,0,6283
55003,ASHLAND,2014,STATE SENATE,25,DEMOCRATIC,JANET BEWLEY,4264,6490
55003,ASHLAND,2014,STATE SENATE,25,REPUBLICAN,DANE DEUTSCH,2220,6490
55003,ASHLAND,2014,STATE SENATE,25,SCATTERING,SCATTERING,6,6490
55003,ASHLAND,2016,CONGRESS,7,DEMOCRATIC,MARY HOEFT,4757,7873
55003,ASHLAND,2016,CONGRESS,7,REPUBLICAN,SEAN DUFFY,3115,7873
55003,ASHLAND,2016,CONGRESS,7,SCATTERING,SCATTERING,1,7873
55003,ASHLAND,2016,PRESIDENT,0,AMERICAN DELTA PARTY,ROCKY ROQUE DE LA FUENTE / MICHAEL STEINBERG,3,8032
55003,ASHLAND,2016,PRESIDENT,0,CONSTITUTION,DARRELL L CASTE / SCOTT N BRADLEY,21,8032
55003,ASHLAND,2016,PRESIDENT,0,DEMOCRATIC,HILLARY CLINTON / TIM KAINE,4226,8032
55003,ASHLAND,2016,PRESIDENT,0,LIBERTARIAN,GARY JOHNSON / BILL WELD,194,8032
55003,ASHLAND,2016,PRESIDENT,0,REPUBLICAN,DONALD TRUMP / MIKE PENCE,3303,8032
55003,ASHLAND,2016,PRESIDENT,0,SCATTERING,SCATTERING,95,8032
55003,ASHLAND,2016,PRESIDENT,0,WISCONSIN GREEN,JILL STEIN / AJAMU BARAKA,167,8032
55003,ASHLAND,2016,PRESIDENT,0,WORKERS WORLD PARTY,MONICA MOOREHEAD / LAMONT LILLY,10,8032
55003,ASHLAND,2016,PRESIDENT,0,WRITE-IN,CHERUNDA FOX / ROGER KUSHNER,0,8032
55003,ASHLAND,2016,PRESIDENT,0,WRITE-IN 2,EVAN MCMULLIN / NATHAN JOHNSON,11,8032
55003,ASHLAND,2016,PRESIDENT,0,WRITE-IN 3,MICHAEL A MATUREN / JUAN MUNOZ,0,8032
55003,ASHLAND,2016,PRESIDENT,0,WRITE-IN 4,"MARSHALL SCHOENKE / JAMES CREIGHTON MITCHELL, JR",0,8032
55003,ASHLAND,2016,PRESIDENT,0,WRITE-IN 5,CHRIS KENISTON / DEACON TAYLOR,0,8032
55003,ASHLAND,2016,PRESIDENT,0,WRITE-IN 6,LAURENCE KOTLIKOFF / EDWARD E LEAMER,0,8032
55003,ASHLAND,2016,PRESIDENT,0,WRITE-IN 7,TOM HOEFLING / STEVE SCHULIN,1,8032
55003,ASHLAND,2016,PRESIDENT,0,WRITE-IN 8,JOSEPH MALDONADO,0,8032
55003,ASHLAND,2016,PRESIDENT,0,WRITE-IN 9,EMIDIO SOLTYSIK / ANGELA NICOLE WALKER,1,8032
55003,ASHLAND,2016,STATE ASSEMBLY,74,DEMOCRATIC,BETH MEYERS,6051,6115
55003,ASHLAND,2016,STATE ASSEMBLY,74,SCATTERING,SCATTERING,64,6115
55003,ASHLAND,2016,US SENATE,0,DEMOCRATIC,RUSS FEINGOLD,4452,7907
55003,ASHLAND,2016,US SENATE,0,LIBERTARIAN,PHILLIP N ANDERSON,232,7907
55003,ASHLAND,2016,US SENATE,0,REPUBLICAN,RON JOHNSON,3214,7907
55003,ASHLAND,2016,US SENATE,0,SCATTERING,SCATTERING,8,7907
55003,ASHLAND,2016,US SENATE,0,WRITE-IN,JOHN SCHIESS,1,7907
55003,ASHLAND,2018,CONGRESS,7,DEMOCRATIC,MARGARET ENGEBRETSON,4219,6882
55003,ASHLAND,2018,CONGRESS,7,INDEPENDENT,KEN DRIESSEN,89,6882
55003,ASHLAND,2018,CONGRESS,7,REPUBLICAN,SEAN P DUFFY,2573,6882
55003,ASHLAND,2018,CONGRESS,7,SCATTERING,SCATTERING,1,6882
55003,ASHLAND,2018,CONGRESS,7,WRITE-IN,BOB LOOK,0,6882
55003,ASHLAND,2018,GOVERNOR,0,DEMOCRATIC,TONY EVERS / MANDELA BARNES,4168,6920
55003,ASHLAND,2018,GOVERNOR,0,INDEPENDENT,MAGGIE TURNBULL / WIL LOSCH,58,6920
55003,ASHLAND,2018,GOVERNOR,0,INDEPENDENT 2,ARNIE ENZ,9,6920
55003,ASHLAND,2018,GOVERNOR,0,LIBERTARIAN,PHILLIP ANDERSON / PATRICK BAIRD,49,6920
55003,ASHLAND,2018,GOVERNOR,0,REPUBLICAN,SCOTT WALKER / REBECCA KLEEFISCH,2584,6920
55003,ASHLAND,2018,GOVERNOR,0,SCATTERING,SCATTERING,4,6920
55003,ASHLAND,2018,GOVERNOR,0,WISCONSIN GREEN,MICHAEL J WHITE / TIFFANY ANDERSON,48,6920
55003,ASHLAND,2018,GOVERNOR,0,WRITE-IN,RYAN CASON,0,6920
55003,ASHLAND,2018,GOVERNOR,0,WRITE-IN 2,PAUL BOUCHER,0,6920
55003,ASHLAND,2018,GOVERNOR,0,WRITE-IN 3,MARK S GRIMEK,0,6920
55003,ASHLAND,2018,GOVERNOR,0,WRITE-IN 4,JARED WILLIAM LANDRY,0,6920
55003,ASHLAND,2018,GOVERNOR,0,WRITE-IN 5,ROBBIE HOFFMAN,0,6920
55003,ASHLAND,2018,GOVERNOR,0,WRITE-IN 6,RICHARD MICHAEL TURTENWALD,0,6920
55003,ASHLAND,2018,GOVERNOR,0,WRITE-IN 7,CORHAN GEHLER,0,6920
55003,ASHLAND,2018,GOVERNOR,0,WRITE-IN 8,WILLIAM HENRY DAVID III,0,6920
55003,ASHLAND,2018,STATE ASSEMBLY,74,DEMOCRATIC,BETH MEYERS,4469,6788
55003,ASHLAND,2018,STATE ASSEMBLY,74,REPUBLICAN,JEFFREY FAHL,2317,6788
55003,ASHLAND,2018,STATE ASSEMBLY,74,SCATTERING,SCATTERING,2,6788
55003,ASHLAND,2018,STATE SENATE,25,DEMOCRATIC,JANET BEWLEY,4348,6866
55003,ASHLAND,2018,STATE SENATE,25,REPUBLICAN,JAMES BOLEN,2514,6866
55003,ASHLAND,2018,STATE SENATE,25,SCATTERING,SCATTERING,4,6866
55003,ASHLAND,2018,US SENATE,0,DEMOCRATIC,TAMMY BALDWIN,4533,6892
55003,ASHLAND,2018,US SENATE,0,REPUBLICAN,LEAH VUKMIR,2351,6892
55003,ASHLAND,2018,US SENATE,0,SCATTERING,SCATTERING,8,6892
55003,ASHLAND,2018,US SENATE,0,WRITE-IN,MARY JO WALTERS,0,6892
55003,ASHLAND,2018,US SENATE,0,WRITE-IN 2,JOHN SCHIESS,0,6892
55003,ASHLAND,2020,CONGRESS,7,DEMOCRATIC,TRICIA ZUNKER,4795,8545
55003,ASHLAND,2020,CONGRESS,7,REPUBLICAN,TOM TIFFANY,3746,8545
55003,ASHLAND,2020,CONGRESS,7,SCATTERING,SCATTERING,4,8545
55003,ASHLAND,2020,PRESIDENT,0,CONSTITUTION,DON BLANKENSHIP / WILLIAM MOHR,11,8757
55003,ASHLAND,2020,PRESIDENT,0,DEMOCRATIC,JOSEPH R BIDEN / KAMALA D HARRIS,4801,8757
55003,ASHLAND,2020,PRESIDENT,0,INDEPENDENT,JO JORGENSEN / JEREMY SPIKE COHEN,70,8757
55003,ASHLAND,2020,PRESIDENT,0,INDEPENDENT 2,BRIAN CARROLL / AMAR PATEL,11,8757
55003,ASHLAND,2020,PRESIDENT,0,REPUBLICAN,DONALD J TRUMP / MICHAEL R PENCE,3841,8757
55003,ASHLAND,2020,PRESIDENT,0,SCATTERING,SCATTERING,16,8757
55003,ASHLAND,2020,PRESIDENT,0,WRITE-IN,KASEY WELLS,0,8757
55003,ASHLAND,2020,PRESIDENT,0,WRITE-IN 2,JADE SIMMONS / CLAUDELIAH J ROZE,0,8757
55003,ASHLAND,2020,PRESIDENT,0,WRITE-IN 3,PRESIDENT R19 BODDIE,0,8757
55003,ASHLAND,2020,PRESIDENT,0,WRITE-IN 4,HOWIE HAWKINS / ANGELA WALKER,6,8757
55003,ASHLAND,2020,PRESIDENT,0,WRITE-IN 5,GLORIDA LA RIVA / SUNIL FREEMAN,0,8757
55003,ASHLAND,2020,PRESIDENT,0,WRITE-IN 6,KANYE WEST / MICHELLE TIDBALL,1,8757
55003,ASHLAND,2020,PRESIDENT,0,WRITE-IN 7,MARK CHALRES / ADRIAN WALLACE,0,8757
55003,ASHLAND,2020,STATE ASSEMBLY,74,DEMOCRATIC,BETH MEYERS,4992,8619
55003,ASHLAND,2020,STATE ASSEMBLY,74,REPUBLICAN,JAMES BOLEN,3622,8619
55003,ASHLAND,2020,STATE ASSEMBLY,74,SCATTERING,SCATTERING,5,8619
55003,ASHLAND,2022,CONGRESS,7,DEMOCRATIC,RICHARD DICK AUSMAN,3830,6937
55003,ASHLAND,2022,CONGRESS,7,REPUBLICAN,TOM TIFFANY,3100,6937
55003,ASHLAND,2022,CONGRESS,7,SCATTERING,SCATTERING,7,6937
55003,ASHLAND,2022,GOVERNOR,0,DEMOCRATIC,TONY EVERS / SARA RODRIGUEZ,4034,7015
55003,ASHLAND,2022,GOVERNOR,0,INDEPENDENT,JOAN ELLIS BEGLINGER,66,7015
55003,ASHLAND,2022,GOVERNOR,0,REPUBLICAN,TIM MICHELS / ROGER ROTH,2905,7015
55003,ASHLAND,2022,GOVERNOR,0,SCATTERING,SCATTERING,9,7015
55003,ASHLAND,2022,GOVERNOR,0,WRITE-IN,SETH HASKIN,1,7015
55003,ASHLAND,2022,STATE ASSEMBLY,74,DEMOCRATIC,JOHN ADAMS,3810,6940
