muni_fips,municipality,ctv,muni_label,year,office,party,candidate,votes,total_votes
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2008,SUPREME COURT,LIBERAL,LOUIS BUTLER,30,59
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2008,SUPREME COURT,SCATTERING,SCATTERING,0,59
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2009,SUPREME COURT,CONSERVATIVE,RANDY R KOSCHNICK,28,72
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2009,SUPREME COURT,LIBERAL,SHIRLEY S ABRAHAMSON,44,72
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2009,SUPREME COURT,SCATTERING,SCATTERING,0,72
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2011,SUPREME COURT,CONSERVATIVE,"DAVID T. PROSSER, JR.",42,76
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2011,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,34,76
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2011,SUPREME COURT,SCATTERING,SCATTERING,0,76
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2013,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,20,34
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2013,SUPREME COURT,LIBERAL,ED FALLONE,14,34
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2013,SUPREME COURT,SCATTERING,SCATTERING,0,34
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2015,SUPREME COURT,CONSERVATIVE,JAMES P. DALEY,21,54
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2015,SUPREME COURT,LIBERAL,ANN W. BRADLEY,33,54
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2015,SUPREME COURT,SCATTERING,SCATTERING,0,54
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2016,SUPREME COURT,CONSERVATIVE,REBECCA G. BRADLEY,63,103
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2016,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,40,103
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2016,SUPREME COURT,SCATTERING,SCATTERING,0,103
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2017,SUPREME COURT,CONSERVATIVE,ANNETTE ZIEGLER,66,66
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2017,SUPREME COURT,SCATTERING,SCATTERING,0,66
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2018,SUPREME COURT,CONSERVATIVE,MICHAEL SCRENOCK,23,35
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2018,SUPREME COURT,LIBERAL,REBECCA DALLET,11,35
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2018,SUPREME COURT,SCATTERING,SCATTERING,1,35
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2019,SUPREME COURT,CONSERVATIVE,BRIAN HAGEDORN,60,86
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2019,SUPREME COURT,LIBERAL,LISA NEUBAUER,26,86
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2019,SUPREME COURT,SCATTERING,SCATTERING,0,86
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2020,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,49,88
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2020,SUPREME COURT,LIBERAL,JILL J. KAROFSKY,39,88
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2020,SUPREME COURT,SCATTERING,SCATTERING,0,88
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2023,SUPREME COURT,CONSERVATIVE,DANIEL KELLY,68,99
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2023,SUPREME COURT,LIBERAL,JANET C. PROTASIEWICZ,31,99
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2023,SUPREME COURT,SCATTERING,SCATTERING,0,99
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2025,SUPREME COURT,CONSERVATIVE,BRAD SCHIMEL,88,125
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2025,SUPREME COURT,LIBERAL,SUSAN CRAWFORD,37,125
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2025,SUPREME COURT,SCATTERING,SCATTERING,0,125
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2026,SUPREME COURT,CONSERVATIVE,MARIA S. LAZAR,39,63
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2026,SUPREME COURT,LIBERAL,CHRIS TAYLOR,24,63
5524850,FAIRCHILD,T,T FAIRCHILD (EAU CLAIRE),2026,SUPREME COURT,SCATTERING,SCATTERING,0,63
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2000,SUPREME COURT,CONSERVATIVE,DIANE S SYKES,155,270
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2000,SUPREME COURT,LIBERAL,LOUIS B BUTLER,115,270
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2000,SUPREME COURT,SCATTERING,SCATTERING,0,270
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2001,SUPREME COURT,CONSERVATIVE,"DAVID T PROSSER, JR.",115,116
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2001,SUPREME COURT,SCATTERING,SCATTERING,1,116
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2003,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,142,264
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2003,SUPREME COURT,LIBERAL,ED BRUNNER,120,264
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2003,SUPREME COURT,SCATTERING,SCATTERING,2,264
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2005,SUPREME COURT,LIBERAL,ANN W BRADLEY,215,215
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2005,SUPREME COURT,SCATTERING,SCATTERING,0,215
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2006,SUPREME COURT,CONSERVATIVE,PATRICK CROOKS,323,323
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2006,SUPREME COURT,SCATTERING,SCATTERING,0,323
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2007,SUPREME COURT,CONSERVATIVE,ANNETTE K ZIEGLER,88,196
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2007,SUPREME COURT,LIBERAL,LINDA M CLIFFORD,107,196
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2007,SUPREME COURT,SCATTERING,SCATTERING,1,196
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2008,SUPREME COURT,CONSERVATIVE,MIKE GABLEMAN,101,219
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2008,SUPREME COURT,LIBERAL,LOUIS BUTLER,117,219
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2008,SUPREME COURT,SCATTERING,SCATTERING,1,219
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2009,SUPREME COURT,CONSERVATIVE,RANDY R KOSCHNICK,67,189
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2009,SUPREME COURT,LIBERAL,SHIRLEY S ABRAHAMSON,122,189
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2009,SUPREME COURT,SCATTERING,SCATTERING,0,189
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2011,SUPREME COURT,CONSERVATIVE,"DAVID T. PROSSER, JR.",159,399
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2011,SUPREME COURT,LIBERAL,JOANNE F. KLOPPENBURG,240,399
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2011,SUPREME COURT,SCATTERING,SCATTERING,0,399
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2013,SUPREME COURT,CONSERVATIVE,PAT ROGGENSACK,89,201
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2013,SUPREME COURT,LIBERAL,ED FALLONE,112,201
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2013,SUPREME COURT,SCATTERING,SCATTERING,0,201
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2015,SUPREME COURT,CONSERVATIVE,JAMES P. DALEY,85,249
5524900,FAIRFIELD,T,T FAIRFIELD (SAUK),2015,SUPREME COURT,LIBERAL,ANN W. BRADLEY,164,249
